date	prec	tmin	tmax	srad
1995347	0	20.3	36.9	23.1
1995348	0	18.2	36.8	22.9
1995349	0	19.9	37.1	23.2
1995350	0	19.3	35.9	22.8
1995351	0	21.6	37	23.8
1995352	0	18.7	37	23.7
1995353	0	19	37.9	23.1
1995354	0	19.6	36.2	21.8
1995355	0	21.8	34	21.8
1995356	0	18.6	35.4	21.1
1995357	0	18.9	34.4	19.1
1995358	0	21.6	34.3	20.6
1995359	0	19.7	31.6	23.2
1995360	0	18.6	31.5	22.9
1995361	0	15.7	32.6	22.8
1995362	0	18	32.6	19.6
1995363	0	16.9	32.9	19.6
1995364	0	15	34.7	24
1995365	0	17.1	35	23.7
1996001	0	17.4	36.4	24
1996002	0	15.6	36.2	24.4
1996003	0	16.5	35.1	23.6
1996004	0	16.5	36.2	23.8
1996005	0	16.9	36.4	23.6
1996006	0	18	36.9	24.1
1996007	0	18.1	36.4	24.3
1996008	0	20	35.9	23.4
1996009	0	16.6	35.8	24.8
1996010	0	15.4	36.1	24.6
1996011	0	14.4	36.5	24.7
1996012	0	16.9	35.7	24.8
1996013	0	17.6	35.6	24.5
1996014	0	16.3	35.5	24.6
1996015	0	15.6	34.8	23.2
1996016	0	20.4	36	23.7
1996017	0	21	35	18.8
1996018	0	19.6	34.7	21.1
1996019	0	21.3	35.2	16.4
1996020	0	21	35	22.7
1996021	0	19.6	36.5	22.7
1996022	0	20	36.4	23.3
1996023	0	20	37.5	24.6
1996024	0	18.9	36.9	24.3
1996025	0	18.5	37.5	24.2
1996026	0	19.1	37.8	18.8
1996027	0	19.6	37.4	22.8
1996028	0	20.4	39.1	24.7
1996029	0	22.5	37.6	24.6
1996030	0	18.9	37.4	24.3
1996031	0	18.6	39.4	24.8
1996032	0	18.7	38	24.9
1996033	0	18.6	37.9	24.6
1996034	0	19.5	38.9	24.4
1996035	0	19.6	39	23.4
1996036	0	20	37.2	23.8
1996037	0	19.4	38.6	24.3
1996038	0	18.7	38.6	24.3
1996039	0	17.7	38.4	24.5
1996040	0	17.6	37.6	23.4
1996041	0	18.5	39	21.2
1996042	0	21.6	38.8	24.5
1996043	0	22.2	38.1	22.3
1996044	0	22.7	37.5	20
1996045	0	21.6	38.4	22.1
1996046	0	21.1	38.4	24.6
1996047	0	23.3	38.6	23.6
1996048	0	21.3	39	24.4
1996049	0	20.2	37.6	24
1996050	0	21.7	36.1	21.5
1996051	0	20.5	35.4	23.5
1996052	0	20.8	37.5	22.4
1996053	0	22.1	37.1	21
1996054	0	20.1	38.2	25
1996055	0	20.4	40.5	25.1
1996056	0	18.9	38.7	24.2
1996057	0	22	37.5	21.5
1996058	0	24.8	39.1	20.5
1996059	0	23.7	37.1	21.1
1996060	0	22.6	35.1	20.1
1996061	0	20.1	38.2	22
1996062	0	21.1	39.5	22.3
1996063	0	23.9	38	22.6
1996064	0	24.9	37.7	16.2
1996065	0	22.5	38.4	24.2
1996066	0	24.5	38.2	21.2
1996067	1.7	24.7	38.9	24.6
1996068	0	25.7	36.8	16.7
1996069	0	26	37.6	20.9
1996070	0	26.7	37	19
1996071	0	26.4	38.8	20.3
1996072	0	26.2	37.2	19.9
1996073	0	26.4	36.8	19
1996074	0	23.4	34.3	10.9
1996075	0	25.5	36.8	14.8
1996076	0	21.7	39.3	24.8
1996077	0	22.6	39.5	25.3
1996078	0	22	40	25.7
1996079	0	23.7	39.1	25.4
1996080	0	24.4	39.6	24.6
1996081	0	22.4	39	25.3
1996082	0	23.5	38	21.3
1996083	0	24.6	38.6	18.4
1996084	0	24.7	38.5	23.9
1996085	0	24.6	38.1	23.8
1996086	0	23	38.2	22.6
1996087	0	23.6	40.4	20.4
1996088	0	25	39.6	19
1996089	0	24.8	39.6	20.5
1996090	0	22.8	39.5	23.4
1996091	0	22.5	40.4	22.7
1996092	0	24.6	38.6	24.2
1996093	0.5	24.6	38.6	21.5
1996094	0	25.2	37.4	21.4
1996095	0	23.5	38.4	20.6
1996096	0	23.6	38.7	23.6
1996097	0	24.8	38.4	18.6
1996098	0	24.6	37.7	20.7
1996099	0	25	39	22.3
1996100	0	22.6	35.9	14.8
1996101	0	23.1	37.5	23.1
1996102	0	24.4	37.6	21.8
1996103	0	23.7	38.5	23.9
1996104	0	24.6	38.5	19.6
1996105	0	26.5	39	19.5
1996106	0	23.8	34.9	15.7
1996107	32.9	24.8	34.9	16.7
1996108	0	22.7	35.9	19.8
1996109	10.8	26	36.5	19.1
1996110	0	21.7	32.2	15.3
1996111	0	22.4	34	22.4
1996112	2.8	24.8	35.4	15.8
1996113	4.1	21.8	33	22.5
1996114	0	21.7	33.9	22.3
1996115	0	24.6	35	23.1
1996116	0	25.2	35.9	22.6
1996117	0	24.8	35.5	21.7
1996118	0	24.6	34.8	18.4
1996119	0	23	34.2	22
1996120	0	24.5	35.4	18.2
1996121	0	23.9	35.1	20.8
1996122	0	23.2	35.8	24
1996123	0	25.2	35.6	20.4
1996124	0	23.6	36.4	23.6
1996125	0	24.5	36.7	24.1
1996126	0	24.4	36.2	23.7
1996127	0	22.5	36	19.1
1996128	11.1	24.3	37.6	21.8
1996129	5.6	24.3	36.8	17.1
1996130	8.5	25.1	35.3	18.7
1996131	0	20.6	33.5	16.3
1996132	0	22.9	34.4	19.9
1996133	0	23.7	36.5	23.1
1996134	12.7	25	36	21.5
1996135	3.8	24.1	34.6	21.3
1996136	0	21	33.6	19.3
1996137	6.4	23.8	35.2	21.9
1996138	0	20.8	32.4	14.3
1996139	0	23.3	35	22.5
1996140	24.1	24.3	34.8	22.2
1996141	2.4	20.7	32.9	17.2
1996142	0	21.4	34	18
1996143	0	22.9	33.6	19
1996144	0	21.2	32.5	22.1
1996145	0	22.5	32.5	19.5
1996146	9	23.2	32.9	18
1996147	8.5	22.6	33	20.6
1996148	0	21.4	31	13.2
1996149	0	23.2	31.7	15.9
1996150	0	23.8	31	13.4
1996151	0	22	32.1	18.9
1996152	8.5	22.3	31.5	17.7
1996153	0	21.7	32.9	21.4
1996154	24	23	32.6	20.7
1996155	26.4	19.6	30.5	16.5
1996156	12.4	22	30.4	16.1
1996157	0	22.1	32.4	22.5
1996158	48.3	21.2	29.9	15.6
1996159	0	22.4	30.2	17
1996160	0	22.3	31.5	19.7
1996161	9.6	20	29	12.5
1996162	0	19.6	31.4	16.9
1996163	16.9	22.9	31.3	17.8
1996164	0	20.2	30.1	18.6
1996165	0	22.2	32	18.4
1996166	8.2	22.5	33	21.7
1996167	0	20.6	33	20.1
1996168	0	22.6	32.7	20.7
1996169	0	22.6	32.5	17.5
1996170	0	22.6	32.2	18.7
1996171	0	22.5	34.8	22.5
1996172	11.9	23.4	33.5	22.5
1996173	0	21	29	9.8
1996174	0.2	22.9	30.4	17
1996175	0	22.5	31.1	17
1996176	0	23.8	30.2	15.3
1996177	0	22.5	29.2	10.9
1996178	6.3	22	31	19.6
1996179	0	20.9	30.6	19.7
1996180	0	21.8	31.2	20.5
1996181	0	21.5	30.2	18
1996182	25.6	20.1	31	13.7
1996183	0	19.5	26.6	8.9
1996184	0	21.8	28.9	17.8
1996185	0	21.8	30.1	17.4
1996186	0	22.1	32.1	22.1
1996187	40.4	21.2	31	13.5
1996188	0	21.6	29.9	18.3
1996189	3.4	21.4	29.5	15.3
1996190	0	20.9	31.5	19.3
1996191	0	22.4	31.6	14.4
1996192	0	19.6	31	21.2
1996193	0.2	21.1	31	22
1996194	0	21.4	29.4	17.9
1996195	16.8	22.4	30.6	15.4
1996196	0	19.9	28.5	14.5
1996197	10.8	22.1	29.6	18.2
1996198	0	20.4	30	13.6
1996199	0.3	19.5	28.8	14.1
1996200	0	22	30.6	18.6
1996201	3.3	22.1	31.2	16
1996202	0	20.8	31.4	20.5
1996203	0	22.4	30.6	17.9
1996204	0	22	30.4	17.2
1996205	10	19.5	25.5	9.8
1996206	0	20.6	29.4	20.4
1996207	0.9	22.4	29.7	14
1996208	0	22	27	8.8
1996209	0	21.5	27.5	11.6
1996210	0	21.6	28.6	13.8
1996211	0	20.9	27.6	10.3
1996212	0	22	30.4	17
1996213	0	21.9	27.6	11.4
1996214	0	21.7	30.8	20.6
1996215	0	20.5	29.5	15.8
1996216	18.8	21.7	28.6	10.3
1996217	4	20.8	27.8	10.4
1996218	0	20.7	27.7	10.7
1996219	22.1	20.7	30.4	19.6
1996220	0	19.4	28.8	22.1
1996221	0	21.6	30.1	18.3
1996222	5.8	22.1	30.3	16.4
1996223	4.5	22	30	11.8
1996224	0	21	29.8	22.4
1996225	28.7	21.2	30.3	15.1
1996226	0.5	20.9	27.7	10.2
1996227	36.9	22.1	24.8	8.7
1996228	0	21.4	29.1	14.9
1996229	51.6	22.5	28.2	10.7
1996230	0	20.5	29	14.1
1996231	0	21.4	27.9	10.6
1996232	0	21.5	28.5	10.9
1996233	38.1	21.6	29.9	16.3
1996234	35	19.6	29.2	17.1
1996235	0.6	22.5	29	18.8
1996236	12.5	21.7	30.5	21.5
1996237	1.5	22.6	31.2	22.4
1996238	0	21	29.5	14.6
1996239	0	21.3	29	17.3
1996240	0	21.6	25	8.9
1996241	0	21.1	30	18.9
1996242	4.3	21.2	30.4	17.5
1996243	120	19.8	30.3	17.7
1996244	3.5	21.4	27.4	9.4
1996245	25.6	20.5	29.2	16.3
1996246	1.1	19.6	29.6	16.5
1996247	0	22	29	17.4
1996248	9.3	21.4	30.1	18.7
1996249	5.2	20.2	26.7	11.6
1996250	0	21.7	27.7	13
1996251	1.6	20.3	30.9	22.4
1996252	0	21	29.4	11.8
1996253	0	21.6	29.9	17.5
1996254	0.7	21.3	28.5	13.1
1996255	3	20.7	28.4	13.2
1996256	1.5	21.2	29.4	18.8
1996257	7.1	21.6	30.8	22.9
1996258	0	20.3	30.1	14.2
1996259	15.5	20.2	29.6	13
1996260	28.5	20.5	30.1	15.7
1996261	0	20.6	28.4	10.9
1996262	2.1	21.6	29.5	15.5
1996263	0	22.3	30.6	20.3
1996264	0	21.4	31.6	21.4
1996265	4.8	20.8	29.2	10.6
1996266	4.1	21.6	29.9	17.9
1996267	9.4	21.9	32.4	21
1996268	0	19	31.5	21.9
1996269	35.9	20.2	30.6	14.8
1996270	0	19.8	29.2	13.3
1996271	0	20.6	31.8	24.7
1996272	0	21.6	32.2	20.8
1996273	24	21.3	29.6	11.3
1996274	0	20.6	31.5	20.8
1996275	20.7	21.6	31.6	16.7
1996276	6.7	20.5	30.5	17.9
1996277	0	20.4	32.7	23.4
1996278	0	20.8	31.5	23.8
1996279	20.3	19.6	28.2	9.7
1996280	0	20	31.3	24.2
1996281	1.6	21.3	32.1	23.2
1996282	0	19.5	30.9	21.6
1996283	0	21.3	31.6	21.6
1996284	17.6	21	32.5	19.5
1996285	0	21.4	32.4	21
1996286	34.9	20.4	28	10.3
1996287	0.5	20.7	27.6	9.4
1996288	0	20	30	12.8
1996289	0	21.8	32.4	21.3
1996290	0	21.9	32.9	22.4
1996291	5	20.3	31.8	17.4
1996292	0	20.3	30.7	17.6
1996293	4.5	20.8	32.4	19.4
1996294	0	20.7	32.5	21.4
1996295	0.9	21.1	32.4	19.7
1996296	0	20	32.5	22.7
1996297	0	20.3	33.4	23.4
1996298	0	19	33.5	24.2
1996299	0	17.9	34.2	24.6
1996300	0	21.3	33.3	14.9
1996301	0	21	34.4	23.5
1996302	0	19.6	34.3	23.8
1996303	0	19.4	33.2	24.3
1996304	0	16	32.6	24.3
1996305	0	18.4	31.7	22.5
1996306	0	18.5	32.1	20.8
1996307	0	16.6	33	24.5
1996308	0	16.1	32.8	24.4
1996309	0	17.9	32.5	23
1996310	0	16.3	33.3	24.6
1996311	0	17.6	33	23.8
1996312	0	17.3	32.4	22.3
1996313	0	17.1	32.6	22.7
1996314	0	16.7	32.6	24.3
1996315	0	16.1	32.4	24.5
1996316	0	16.4	33.2	24.1
1996317	0	17.4	34	24.1
1996318	0	19	35.2	24.5
1996319	0	18.5	34.6	24.5
1996320	0	17.9	34.4	24.5
1996321	0	18	33.5	24
1996322	0	18.1	33.6	22.6
1996323	0	18.5	33.3	21.5
1996324	0	18.5	33.7	22.6
1996325	0	19.1	34.7	23.3
1996326	0	17.7	35.5	24.7
1996327	0	16.5	34.8	24.6
1996328	0	17.5	35.5	24.8
1996329	0	18.1	35.4	24.3
1996330	0	17.5	35.5	24.4
1996331	0	17.4	35.3	23.4
1996332	0	17	34.2	24.4
1996333	0	15.9	34.3	24.7
1996334	0	17.2	34.4	24.4
1996335	0	20.4	35	23.8
1996336	0	17	35	24.2
1996337	0	17.1	35.2	24.5
1996338	0	16.9	35.5	24.3
1996339	0	17.5	34.9	23.4
1996340	0	19.6	34.2	23
1996341	0	19.2	34.6	23.9
1996342	0	17	35.5	23.2
1996343	0	17.9	34.6	23.2
1996344	0	22.1	34.4	19.9
1996345	0	19.6	35.4	23.4
1996346	0	20.2	36.4	23.5
1996347	0	18	35.8	23.8
1996348	0	17.7	36.2	24.3
1996349	0	18.6	35.7	23.5
1996350	0	18.4	35.8	23.7
1996351	0	17.4	35	23.2
1996352	0	18.2	35.1	23.5
1996353	0	17.6	35.1	23.4
1996354	0	18.9	34.3	23.4
1996355	0	18.6	34.4	22.8
1996356	0	16.4	35.6	23.4
1996357	0	19.5	35.5	22.8
1996358	0	19.8	35.4	23.5
1996359	0	18.1	35.6	23.4
1996360	0	18.3	34.4	22.6
1996361	0	21.2	34.8	22.6
1996362	0	17.4	35.6	23.1
1996363	0	15.9	35.6	23.7
1996364	0	16.9	35.3	22.2
1996365	0	19.8	35.2	23.4
1996366	0	18.8	34.3	23.1
1997001	0	18.4	34	21.3
1997002	0	19.8	36.7	23.5
1997003	0	18.1	34.9	24.2
1997004	0	21	36.5	24.5
1997005	0	16.4	35.7	24.1
1997006	0	16.9	36.5	24.3
1997007	0	18.5	36.4	23.7
1997008	0	20.5	36.2	21.9
1997009	0	20.1	36.2	24.3
1997010	0	19.6	35.6	22.8
1997011	0	22	36.3	21.6
1997012	0	20	36	23.4
1997013	0	19.5	36.8	24.4
1997014	0	21	36	24.6
1997015	0	19.6	36.3	21.5
1997016	0	20	37.4	23.2
1997017	0	19	36.7	24.3
1997018	0	20.6	36.2	24.6
1997019	0	19.2	36.3	24.8
1997020	0	20	34.6	24.1
1997021	0	21.8	34.5	24.4
1997022	0	21.4	35.5	20.4
1997023	0	20	34	17.2
1997024	0	20.4	33.3	16.1
1997025	0	21	33.9	18.3
1997026	0	20.7	34.9	20.5
1997027	0	21.1	35	22.7
1997028	0	18.7	35.5	24.8
1997029	0	18	34.8	24.7
1997030	0	20.2	32.3	24.1
1997031	0	18.7	30.9	24
1997032	0	18.9	30.8	20.7
1997033	0	18.9	32.5	20.6
1997034	0	19.1	33.2	21.4
1997035	0	20.2	34.5	23
1997036	0	20.5	35	23
1997037	0	21.6	34.7	23.2
1997038	0	21.6	34.6	22.7
1997039	0	20.6	34.9	25.5
1997040	0	20.2	34.5	25.2
1997041	0	20.6	34.7	24.5
1997042	0	19.4	34.7	25.1
1997043	0	20.9	33.5	22.6
1997044	0	21.2	33.7	24.2
1997045	0	19.8	33.2	25.6
1997046	0	19.3	34.2	24.7
1997047	0	20.3	34.5	23.2
1997048	0	20.5	35.4	21.6
1997049	0	20.8	36.3	22.9
1997050	0	22.3	36.4	24.8
1997051	0	22	35.8	24
1997052	0	20.4	34.6	22.6
1997053	0	21.6	35.4	22.1
1997054	0	22.1	35.4	19.6
1997055	0	22.5	36.1	17.3
1997056	0	23.6	35.9	11.2
1997057	0	22.9	37	15.8
1997058	0	23.5	38.5	18.3
1997059	0	24.4	37.7	18.4
1997060	0	23.2	36.3	15.9
1997061	0	22.4	30.5	9.2
1997062	0	22.9	32.8	18.1
1997063	0	21.2	33.9	17.8
1997064	0	20.8	34	18.9
1997065	0	21.4	34.4	20.1
1997066	0	21.9	35.4	21.1
1997067	0	23.6	36.6	20.6
1997068	0	24.7	37.4	22
1997069	0	23.3	37.5	23.7
1997070	0	22.6	38.1	24.2
1997071	0	20.3	38.9	25.2
1997072	0	20.1	38.2	23.2
1997073	0	23.3	37.1	24
1997074	0	23.4	38	23.5
1997075	0	24.4	38.9	24.4
1997076	0	25.4	36.6	17.4
1997077	0	24.6	38.3	23.7
1997078	0	24.7	37.5	24.3
1997079	0	22.7	39	20.2
1997080	0	24.8	38.9	17.2
1997081	0	26.6	38.4	22
1997082	0	25.6	35.8	15.5
1997083	0	22.8	36	20.4
1997084	16.5	24.7	36.7	20.4
1997085	0	20.9	32.2	16.1
1997086	2.5	23	34.7	20
1997087	0	22.3	35.4	21.6
1997088	0	24	36	25.6
1997089	0	23.4	33.9	21.1
1997090	0	23.8	34.2	21.7
1997091	30.6	24.3	35.7	19.3
1997092	0	22.9	32.8	17.1
1997093	0	23	35.2	22.4
1997094	0.2	22.8	32.2	16
1997095	0	22.6	33.6	23.5
1997096	0	22.5	37.1	24.6
1997097	0	23.5	36.5	24.6
1997098	0	22.7	35.9	24.1
1997099	0	23.7	38	25.4
1997100	0	25.9	37.4	20.4
1997101	0.7	25.3	32.5	10.8
1997102	0	24.2	33.7	19.2
1997103	0	23.3	35.5	25
1997104	0	23.9	38	25
1997105	0	24.8	38.8	22.7
1997106	0	22.6	38.2	23.7
1997107	0	25	36.7	23.4
1997108	0	23.9	35.8	19.7
1997109	17.7	23	35	20.8
1997110	0.1	23.2	35.2	24.5
1997111	12.3	24.1	36.2	22.3
1997112	0	21.6	27.2	8.9
1997113	0	23.1	32.2	16.9
1997114	0	23.2	34	23.7
1997115	0	24.7	35.4	21.2
1997116	0	23	33.6	23.3
1997117	0	23	33.6	22.1
1997118	0	23.9	33.5	22.9
1997119	0	21.8	31.3	14.4
1997120	0	22	32.8	20.1
1997121	0	23.3	34	20.5
1997122	13	22.6	34.5	21.7
1997123	0	20.6	27.9	9.6
1997124	3.5	20.8	31	12
1997125	0	21.8	31.2	19.8
1997126	4	21.9	32.2	20
1997127	0.6	22.2	31.7	16.5
1997128	0	21.2	31.1	13
1997129	0	22.7	32.2	17.6
1997130	0	23.6	32.5	21.3
1997131	0	23.5	33.2	21.7
1997132	18.6	24	33.9	19.9
1997133	0	19.6	33	23.4
1997134	0	22.4	33.2	23.7
1997135	18.3	23.3	32.5	22.6
1997136	0	21.4	31.9	17.2
1997137	0	21.8	34.9	20.7
1997138	0	21.6	28.6	8.4
1997139	0	22	34.5	23.3
1997140	4.3	21.5	31.4	16.7
1997141	0	21.4	32.9	21.3
1997142	0	23.5	32.2	21.8
1997143	0	22.1	35.5	22.7
1997144	27.3	20.2	33.4	18.3
1997145	0	21.4	34.1	18.5
1997146	0	21.4	33.7	22.6
1997147	7.6	20.6	29.8	14.6
1997148	8	21	31.5	20.9
1997149	0	21.3	32.8	18.5
1997150	1	23.2	33.4	20.1
1997151	0.9	23.5	33	18.6
1997152	0	22.8	32.1	20.9
1997153	8	23	32.5	17
1997154	0	21.2	32.5	17
1997155	29	23.5	31.8	15.9
1997156	2.5	20.5	28.7	14.4
1997157	12.3	22	31.8	21.7
1997158	0	20.9	30.6	14.4
1997159	0	22.6	33	20.2
1997160	0.4	23.5	32	19.6
1997161	20.6	23	31.5	11.9
1997162	2.1	20.5	28	12.4
1997163	26.7	21.4	30	12.3
1997164	11.7	20.9	26.1	9
1997165	2.7	19.1	28.6	13.8
1997166	0	21	29	15.1
1997167	17.8	21	28.6	13.1
1997168	0	20	30.6	21.1
1997169	0	20	32.6	22.3
1997170	0	23.4	29.5	12.9
1997171	0	20.3	31.2	20.2
1997172	0	22.8	31.2	19.3
1997173	30.5	23.4	32	19.7
1997174	10.3	19.9	24.7	8.1
1997175	0	21.9	28.5	10.8
1997176	0	22.4	29.5	17.9
1997177	20.5	22.8	31.3	16.9
1997178	0	20.3	30.4	17.1
1997179	0	21.3	30.5	12.9
1997180	0	22.9	31	17.9
1997181	27.2	19.6	24.8	8.1
1997182	0	21.4	29.5	15.5
1997183	10.2	22.1	27.7	16.5
1997184	0.9	20.8	29	15.9
1997185	0	22.2	28	12.4
1997186	0	21	30.3	18.2
1997187	0	22	29.7	17.6
1997188	0	21.6	28.7	11.9
1997189	0	21.4	30.5	17.2
1997190	1.5	22	31.5	18.7
1997191	0	19.8	30.4	14
1997192	0	21.9	30.2	17.4
1997193	25.7	19.6	27	8.2
1997194	0	21.9	31.9	19.7
1997195	8	21.5	31.4	18.2
1997196	11.4	21	29	11.1
1997197	0	19.8	28.2	10.5
1997198	0	20.6	29.4	18.2
1997199	0	21.2	29.2	14.3
1997200	0	22	29.7	16.1
1997201	10.2	19.7	23.4	8.3
1997202	0.5	19.3	27.3	14.4
1997203	0	20.6	29.6	19.7
1997204	22	21.4	30.6	17.6
1997205	0	20.2	30.5	15.7
1997206	10.2	21.7	31.2	18.4
1997207	0	21.4	30.6	19.1
1997208	0	22	31.1	20.7
1997209	0	22.8	31.4	20.9
1997210	0.3	20.8	25.7	8.4
1997211	9.7	21.2	28.4	11.7
1997212	0	20.4	24.6	8.4
1997213	0	20.3	27.5	10.5
1997214	0	21.5	29.8	17.2
1997215	0	22.6	31.8	15.2
1997216	0	21	32	22.6
1997217	12.6	19.4	29.4	13.3
1997218	0	19.4	28.4	11.4
1997219	0	21.5	30.5	19
1997220	2.3	21.7	28.7	14.1
1997221	21.2	21.2	28.5	10.5
1997222	0	20.4	30	19.3
1997223	0	22.5	30.2	14.6
1997224	2	21.7	29.5	11.8
1997225	12.5	20.5	30	16.6
1997226	1.1	21.3	30.5	19.5
1997227	20.2	20.4	27.5	15.3
1997228	0	22.2	28.8	10.4
1997229	31.8	20.4	27	10.7
1997230	47	20.5	28.6	16.5
1997231	0	21.5	29.2	15.7
1997232	0	21.3	29.6	14.7
1997233	1.3	22	31.6	19.3
1997234	0.9	21.8	31.5	20.5
1997235	0	23	31.5	15.7
1997236	8.4	20.5	27	9.8
1997237	10.5	19.5	29.6	22.4
1997238	3.1	20.2	30.4	17.7
1997239	0	21	30	12.8
1997240	0	20.4	29	12.9
1997241	1.2	20.3	30.6	21.2
1997242	4.9	22.2	31.1	21.6
1997243	5.4	20.4	30	13.9
1997244	0.4	20.9	31.6	20.8
1997245	4.3	22.3	30.3	13.8
1997246	0.9	20.9	29.1	13.8
1997247	11.8	21.9	30	18.1
1997248	31.3	22.3	30.5	15.6
1997249	0	20.6	31.1	17.7
1997250	23.2	20.7	29.5	13.7
1997251	8.4	21.7	26.1	9
1997252	18.8	21.5	31.5	21.5
1997253	4.9	20	29	10.7
1997254	5.2	19.8	27.5	13.7
1997255	0	20.9	32	21.2
1997256	0	20.5	33	23
1997257	0	20.9	31	19
1997258	14	22.4	32	19.9
1997259	10.8	20.5	32.6	22
1997260	36.4	21	32	17.7
1997261	0	21.1	27.8	12
1997262	0	22	30.3	14.5
1997263	15	22.7	33	18.3
1997264	0	21.6	33	24.3
1997265	21.5	22.6	32.4	19.9
1997266	5.7	19.8	28.9	12
1997267	0	20.5	30.5	16.1
1997268	0	21	30	9.9
1997269	0	22.5	31.5	13.4
1997270	20.5	22.1	33	22.4
1997271	1.6	21.4	32	23.8
1997272	2.5	22	33.2	20.6
1997273	0	20.8	31.8	22.6
1997274	0	23	33.6	24.6
1997275	1.4	22.5	34	24.8
1997276	0	20.7	31.4	15.9
1997277	2.5	21.3	30	13
1997278	17.6	20.8	32	20.5
1997279	12.9	21.7	32.5	16.5
1997280	1.6	19.8	31	21.9
1997281	0	20.3	30.2	11.9
1997282	0	22.2	34	16.8
1997283	0	23.2	32.8	20.1
1997284	0	21.5	32.6	21.9
1997285	0	21.8	34	21.9
1997286	0	21.5	32.9	21
1997287	6.2	23	34	22.2
1997288	0	20.8	33.5	23.6
1997289	0	22.7	33.1	23.3
1997290	0	22	32.2	20.1
1997291	0	23	32	14.6
1997292	0	20	32.1	17
1997293	0.2	21.6	33.6	23.1
1997294	1.8	20.4	34.2	23.3
1997295	20.3	20.4	32.3	19.4
1997296	0	20	33.5	25.1
1997297	1.6	21.9	32.3	17.7
1997298	0	21.5	34.3	24.8
1997299	0	21.5	33.5	19.1
1997300	4	21	33.6	22
1997301	0	21.5	34	23.2
1997302	0.8	21.1	34.7	22.3
1997303	2	22	33.1	22.1
1997304	0	21.2	32.5	18.5
1997305	10.3	21.6	33.4	17.1
1997306	0	21.5	32.3	14.8
1997307	0	21.8	33.6	24.8
1997308	0	21.5	33.5	20.5
1997309	0	21.4	32.5	17.7
1997310	1.5	20.2	33.8	22.5
1997311	0	20.5	33.8	20.8
1997312	0	21.2	33.8	21.8
1997313	0	21	34.9	23.5
1997314	0	19.5	35	23.8
1997315	0	18.3	35	24.4
1997316	0	17.1	34.9	24.2
1997317	0	17.3	35.2	24.5
1997318	0	17.5	34.7	25.1
1997319	0	15.5	34.6	24.8
1997320	0	16.7	35.5	25.1
1997321	0	16.9	35.5	24.3
1997322	0	17.5	34.3	24.1
1997323	0	19.1	32.4	23.3
1997324	0	16.6	34	23.8
1997325	0	18.5	34.5	24.4
1997326	0	19	35.4	23.4
1997327	0	16.7	36.5	24.5
1997328	0	17.7	37.5	24.2
1997329	0	18.3	37.4	24.3
1997330	0	20.5	37.4	21.4
1997331	0	21.5	34.1	16.5
1997332	0	22.4	32.4	15.1
1997333	0	19.8	36.2	23.8
1997334	0	19.8	35.6	22.9
1997335	0	20.2	36	24.4
1997336	0	18	36.5	24.1
1997337	0	19	35.4	24.1
1997338	0	18.9	35.5	23.3
1997339	0	18.5	37	24.3
1997340	0	18.3	37	23.1
1997341	0	20.2	35.2	22.9
1997342	0	20	36.5	23.2
1997343	0	19.6	35.9	19.9
1997344	0	19	36	21
1997345	0	18.8	35	22
1997346	0	22.7	33	22
1997347	0	18.4	32.4	22.3
1997348	0	19.5	32.5	20.6
1997349	0	18.4	31.6	17.6
1997350	0	18	34	20.2
1997351	0	18.5	35	19.6
1997352	0	21	35	21.7
1997353	0	19	37.2	22.8
1997354	0	19.3	35.8	21.5
1997355	0	17.5	36	23.8
1997356	0	19.4	36.1	23.4
1997357	0	18.9	36.4	23.4
1997358	0	17	35.5	23.5
1997359	0	18.5	34.5	24.4
1997360	0	18	33.5	23.4
1997361	0	20.3	31.1	19.7
1997362	0	20	31.5	20.8
1997363	0	19.4	33.5	20.7
1997364	0	18.6	34.7	21.6
1997365	0	20.5	34.7	20.2
1998001	0	22.4	35.6	18.1
1998002	0	23.4	35.5	19.2
1998003	0	22.4	37.2	20
1998004	0	19.7	36.2	23.3
1998005	0	19.9	31.2	22.7
1998006	0	18.6	33.3	22.8
1998007	0	16.5	32.4	22.8
1998008	0	18.6	33.2	21.8
1998009	0	20.7	33.6	19.7
1998010	0	20.3	34.5	22.2
1998011	0	17.6	32.2	21.4
1998012	0	18.1	33.2	22.3
1998013	0	18.9	31.9	22.9
1998014	0	19.1	31.2	23.3
1998015	0	18.5	32.9	22
1998016	0	16.8	34.5	22.8
1998017	0	17.4	34.1	23.4
1998018	0	17	34.4	23.7
1998019	0	16.6	34	23.9
1998020	0	17.2	34.7	21.2
1998021	0	17.8	36	21.2
1998022	0	18	35.3	21.6
1998023	0	20.4	36.5	20.4
1998024	0	18.6	36.6	19.4
1998025	0	19.1	38	20.6
1998026	0	21.4	37	22.3
1998027	0	23.4	37.1	23.4
1998028	0	23.5	39.6	24.2
1998029	0	24	38.7	24.3
1998030	0	25.8	38	22.1
1998031	0	24	35.7	23
1998032	0	23.5	36.7	22.4
1998033	0	24	38.8	22.4
1998034	0	24.1	38.5	22.8
1998035	0	24	39.5	22.4
1998036	0	25	40.6	22.7
1998037	0	24.8	40.2	23.6
1998038	0	24.4	40.5	23.8
1998039	0	24.2	39.8	24.9
1998040	0	24.2	37.6	25.2
1998041	0	24.8	38	24.1
1998042	0.6	21	34.5	24.5
1998043	0	24.4	35.6	24
1998044	0	24.7	34	24.5
1998045	0	22.2	33.9	24.9
