date	prec	tmax	tmin
19720920	10	34.1	24.6
19720921	0	33.3	26.1
19720922	0	35.5	26.1
19720923	0	37.3	25.9
19720924	2	36.8	26
19720925	0	33	25.9
19720926	0	33.3	26.5
19720927	0	33.4	26.9
19720928	0	32.6	26.8
19720929	10	33.1	24.6
19720930	5.8	26.7	24.9
19721001	10.8	31.7	24.4
19721002	0	32.7	25.4
19721003	4.7	32.6	24.9
19721004	33	27.1	23.2
19721005	81.1	26.8	23.1
19721006	1.8	28.6	24.5
19721007	18	31.2	23.2
19721008	25	33.6	23.7
19721009	0.4	32.9	25.5
19721010	0	33.2	26
19721011	0	31.7	25.6
19721012	0	31.9	25.7
19721013	0	32.5	25.6
19721014	0	32.1	25.3
19721015	0	32	25.4
19721016	0	32.6	25.6
19721017	0	31.5	24.3
19721018	0	31.6	25.2
19721019	0.4	31.1	23.9
19721020	0	31.1	24.7
19721021	2.6	31.2	25.4
19721022	60.3	27.5	23.2
19721023	0	30.4	24.5
19721024	1.6	30.6	24.9
19721025	1.9	30.3	24.9
19721026	14.8	29.4	23.9
19721027	48.4	26.7	22.6
19721028	72.2	29.1	22.7
19721029	14.6	27.3	23.3
19721030	33.6	28.1	22.3
19721031	0	28.9	24.1
19721101	1.2	30.7	25
19721102	30.8	30.6	23.4
19721103	4.2	29.7	23.4
19721104	21.6	29.2	23.9
19721105	7.2	30.4	23.8
19721106	14.7	30.3	24.3
19721107	2.1	30.2	24.9
19721108	8.5	29.6	23.5
19721109	1.3	29.8	22.7
19721110	0	29.8	22.4
19721111	1	29.8	22.9
19721112	0.7	28.8	22
19721113	0	29.5	23.8
19721114	0	30.5	23.3
19721115	0	30.2	23.5
19721116	1	30	24.9
19721117	0	29.8	23.4
19721118	0	30	22.3
19721119	0	28.3	22
19721120	0	29.4	19.2
19721121	0	29.5	19.6
19721122	5.2	29.1	19.4
19721123	18.6	24.1	19.1
19721124	56.9	26.7	21.9
19721125	4	29.6	23
19721126	0	29.8	24.3
19721127	0	31.6	24.7
19721128	22.5	30.5	23.3
19721129	0	30	23.6
19721130	0	29.7	22.9
19721201	0	29.6	22.8
19721202	0	29.3	22.6
19721203	11.5	29.2	22.8
19721204	33.9	26.3	22.4
19721205	91.6	27.5	22.9
19721206	82.5	26.5	22.9
19721207	39.6	28.1	22.4
19721208	3.6	27.6	23.5
19721209	25.2	28.6	23.1
19721210	0	28.1	25
19721211	0	28.8	24.7
19721212	0	28.8	22.3
19721213	0.6	29	23.6
19721214	54.5	28.1	22.7
19721215	0	28.5	23.9
19721216	0	29.1	24.1
19721217	0	28.6	22.5
19721218	0	28.3	21
19721219	0	27.8	21.2
19721220	0	28.8	21.7
19721221	0	27.6	22.8
19721222	0	28.6	22.4
19721223	31.9	28.7	23.4
19721224	6.8	25.6	23.5
19721225	0	28.4	22.9
19721226	0	28.8	22.9
19721227	0	28.8	22.9
19721228	0	28.4	21.4
19721229	0	28.2	20.7
19721230	0	27.8	20.4
19721231	0	28.7	20.2
19730101	0	28.2	21.2
19730102	0	28.1	20.5
19730103	0	28.6	20.4
19730104	0	28.7	20.4
19730105	0	28.3	20.4
19730106	0	28.6	20.8
19730107	0	28.6	20.7
19730108	0	28.6	21.2
19730109	0	28.8	21.3
19730110	0	28.6	20.8
19730111	0	28.8	22
19730112	0	29	21.3
19730113	0	28.8	20.8
19730114	0	28.7	20
19730115	0	29.6	20
19730116	0	31.6	21.1
19730117	0	29.7	20.6
19730118	0	29.7	20.4
19730119	0	30.6	20.3
19730120	0	29.3	20.6
19730121	0	29.1	19.6
19730122	0	29.5	19.5
19730123	0	29.6	19
19730124	0	28.8	20.1
19730125	0	29.2	21.4
19730126	12.2	29.5	23.3
19730127	0	28.6	20.6
19730128	0	28.5	20.3
19730129	0	29.1	22
19730130	0	29	21
19730131	12	29	22.5
19730201	0	29.1	21.6
19730202	0	30.5	22.2
19730203	0	29.1	22.3
19730204	0	29.6	23.5
19730205	0	29.1	22.7
19730206	0	28.7	21.7
19730207	0	29.1	21
19730208	0	29	22
19730209	0	29.7	22.4
19730210	0	29	21.1
19730211	0	30.1	22
19730212	0	30.8	22.9
19730213	0	29.8	23.2
19730214	0	30.6	22.6
19730215	0	30.2	22.6
19730216	0	31.1	22.6
19730217	0	30.7	23.3
19730218	0	30.1	22.8
19730219	0	30.5	22
19730220	0	30.5	22.3
19730221	0	30.2	22.4
19730222	0	29.7	22.4
19730223	0	29.7	22.8
19730224	0	30.5	22.2
19730225	0	32.5	20.8
19730226	0	31.8	21.6
19730227	0	30.6	22.4
19730228	0	33.9	24.4
19730301	0	35.3	25
19730302	0	34.4	25.2
19730303	0	31.5	23.9
19730304	0	30.5	24.6
19730305	0	30.6	24.2
19730306	0	30.5	22
19730307	0	30.8	21.2
19730308	0	30.6	22.6
19730309	0	32.9	24
19730310	0	31.6	22.9
19730311	0	33.2	22.3
19730312	0	32.4	22.7
19730313	0	32.9	23.6
19730314	0	32.5	22.2
19730315	0	31.6	21.9
19730316	0	31.5	22.5
19730317	0	32.2	22
19730318	0	32.2	23.3
19730319	0	31.8	23.2
19730320	0	32.1	21.7
19730321	0	31.5	21.9
19730322	0	32.6	24.4
19730323	0	32.9	25.4
19730324	0	32.7	24.5
19730325	0	32.3	23
19730326	0	32.8	23.8
19730327	0	32.2	23.7
19730328	0	32.5	22.3
19730329	0	32.5	24.5
19730330	0	32.7	26
19730331	0	32.7	25
19730401	0	32.6	23.4
19730402	0	31.5	22.7
19730403	0	33.6	26.7
19730404	0	33.8	26.8
19730405	0	34.1	27
19730406	0	33.6	26.4
19730407	0	33.6	25.1
19730408	0	33.3	24.6
19730409	0	33.6	26.1
19730410	0	34.3	27.1
19730411	0	34.3	27.3
19730412	0	35.6	27.6
19730413	0	35.8	27.1
19730414	0	34.7	26.5
19730415	0	33.8	26.5
19730416	0	33.5	26
19730417	0	33.6	25.6
19730418	0	33.5	26.3
19730419	0	33.8	26
19730420	0	34.5	26.9
19730421	0	33.6	26.1
19730422	0	34.3	26.8
19730423	0	33.6	26.9
19730424	0	34.6	27.4
19730425	0	33.8	27.6
19730426	0	34.8	28.2
19730427	0	35.6	28.5
19730428	0	39.6	28.6
19730429	0	39.5	29.1
19730430	0	38.8	29
19730501	0	37.8	29
19730502	0	34.7	28.7
19730503	0	35.2	28.2
19730504	0	35.1	27.1
19730505	0	34.8	27.4
19730506	0	35.1	27.9
19730507	0	37.3	27.4
19730508	0	42.6	30.1
19730509	0	42.6	30.4
19730510	0	43	30.4
19730511	6	41.8	25.2
19730512	0	38.8	28.2
19730513	0	40.4	28
19730514	0	41.4	28.7
19730515	0	41.3	28.5
19730516	1.7	41.8	27.9
19730517	0	40.9	29
19730518	0	41.8	28.4
19730519	0.8	38.6	26
19730520	0	32.4	26.1
19730521	0	34.7	27.9
19730522	0	33.8	27.6
19730523	0	33.6	26.5
19730524	0	34.6	27.9
19730525	0	34.8	27.8
19730526	0	34.3	28.2
19730527	0	36.3	28.4
19730528	0	36.7	29.2
19730529	0	37.8	29
19730530	0	38.5	29
19730531	0	41.4	29.1
19730601	0	34.5	28.8
19730602	0	36.6	27.6
19730603	0	33.3	26.6
19730604	0	33.1	26.8
19730605	0	34.1	27
19730606	0	33.9	28.1
19730607	0	36.6	28.3
19730608	0	39.5	28.8
19730609	0	38.1	29.1
19730610	1	38.8	29
19730611	0	36.2	28.6
19730612	0.2	34.6	26.3
19730613	0	36.7	27.7
19730614	0	39.7	29.2
19730615	0	38	28.7
19730616	0	38.5	29
19730617	0	38.8	29.3
19730618	0	36.8	28
19730619	0	36.8	28.4
19730620	0	39.2	28.4
19730621	0	38.7	29.5
19730622	0.9	38.5	28
19730623	0	37.8	26.5
19730624	0	38.2	27.3
19730625	0	37.9	27
19730626	0	34.1	28.3
19730627	1.4	33.8	24.5
19730628	4.3	35.7	26.3
19730629	0.2	36.8	26.8
19730630	0.3	37.1	27.8
19730701	0	38.5	27.3
19730702	0	32.9	27.4
19730703	0	37.6	29.4
19730704	0	36.6	29.2
19730705	2.8	36.4	26
19730706	0.3	34.5	25.1
19730707	2.3	30	25.2
19730708	0	33	26.9
19730709	0	36.1	27.6
19730710	0	36.8	27
19730711	0	38	26.7
19730712	0	39.4	28.8
19730713	0	37.6	29
19730714	0	38.2	28.6
19730715	0	38.2	27.4
19730716	0	36.6	28.2
19730717	0	37.5	27.6
19730718	0	38.3	28.4
19730719	0.6	39.1	27.9
19730720	0	38.5	28.4
19730721	0	37.3	28.8
19730722	0.2	37.5	26.6
19730723	1.7	36	25
19730724	0	35.6	26.5
19730725	0	34.8	26.6
19730726	0	37.3	27
19730727	0	34.3	27.5
19730728	0	36.5	24.9
19730729	10.2	35.4	23.4
19730730	1.2	35	25.1
19730731	0.2	36.1	24.5
19730801	94	34.9	21.9
19730802	0.7	33.6	26
19730803	44.2	33.6	25.5
19730804	8.1	31.2	24.4
19730805	1.5	28.4	25.1
19730806	3	29.1	25.4
19730807	4.8	33.4	25.3
19730808	0	31.1	26
19730809	41.2	34.4	23.5
19730810	3.6	28.7	24.2
19730811	0	32.2	25.6
19730812	0.4	31.6	25.2
19730813	22	35	24
19730814	11.4	30	23.2
19730815	0	28.9	24.9
19730816	19.8	31.3	24.3
19730817	14.2	32.6	25.3
19730818	5.7	32.6	25.3
19730819	0.1	32.2	25.4
19730820	8.1	34.4	25
19730821	0	34.1	26
19730822	0	33.8	25.8
19730823	0	33.9	26
19730824	0	34.2	25.8
19730825	0.2	34.3	26
19730826	0	36.1	26.4
19730827	3	34.4	26.2
19730828	1.2	35	26.5
19730829	0	35.6	26.5
19730830	0	35.9	26.5
19730831	0	35.9	26.4
19730901	0	35.3	27.2
19730902	0	35.5	27.5
19730903	0	34.4	26.5
19730904	8.8	36.1	23.9
19730905	0	34.2	25.3
19730906	2.7	34.6	24.4
19730907	0	33.6	25.4
19730908	2.2	35.8	24.4
19730909	0.5	34.6	25.4
19730910	0	33.8	25.2
19730911	0	34.1	25.2
19730912	4	34.4	23.6
19730913	0.4	31.5	24.4
19730914	0	33.6	23.7
19730915	0	32.1	24.4
19730916	0	35.1	24.4
19730917	0	33.7	25.3
19730918	0	33.8	26.5
19730919	1.6	34.5	25
19730920	0	33.6	25.3
19730921	0.6	32.3	26.5
19730922	0	33.4	26
19730923	0	35.1	26.5
19730924	0	34.6	26.6
19730925	0	35.8	26.9
19730926	0	33.5	27.3
19730927	0	34.2	26.9
19730928	0	34.6	25
19730929	0	34.7	25.2
19730930	0	34.1	24.7
19731001	6.4	33.7	23.7
19731002	2.6	31.6	22.9
19731003	17.5	33.5	23.1
19731004	0	31.1	25.3
19731005	0	34	25
19731006	0	32.6	24.9
19731007	0	34	26.1
19731008	0	33.8	25.9
19731009	2.9	33.4	24.3
19731010	2.8	32.3	25.1
19731011	0	33.1	25.1
19731012	0	34.7	25.3
19731013	0	35	26.4
19731014	0	33	26.1
19731015	6.9	32.6	24.5
19731016	0	31.8	24.5
19731017	19.4	32	24.2
19731018	0	31.2	25
19731019	0	31.5	25.2
19731020	0	31.8	25.7
19731021	2.2	31.2	26.2
19731022	2.2	30	25
19731023	9.3	30.4	25.3
19731024	0	30.8	24.9
19731025	0	30.6	24.7
19731026	2	31.9	24.3
19731027	5.5	31.6	24.5
19731028	8.5	30	24.6
19731029	0	31	25.4
19731030	35.4	29.5	24
19731031	71.7	27.1	23.6
19731101	27.9	27.1	23.6
19731102	15.8	29.1	22.9
19731103	1.8	30.1	24.3
19731104	10.2	30.5	24
19731105	11.1	28.8	22.9
19731106	1.8	26.5	20.8
19731107	0	28.6	18.7
19731108	0	29.1	19.9
19731109	0	29.6	20.8
19731110	0	31.2	22.1
19731111	0	31.4	22.9
19731112	7.2	29	24
19731113	0	30	23.1
19731114	11.1	30	24.1
19731115	0.2	29.8	24.9
19731116	0	30.1	24
19731117	0	30.1	23.4
19731118	0	29.5	19.3
19731119	0	28.8	18.3
19731120	0	29.6	19.3
19731121	0	30	22.6
19731122	0	29.7	21.6
19731123	0	28.8	20.2
19731124	0	29.1	23.7
19731125	13.6	29.8	23.3
19731126	13.4	28.6	22.5
19731127	0	28.6	20.7
19731128	0	28.6	20.6
19731129	0.6	28.3	21.5
19731130	0.2	27.8	21.6
19731201	0.8	28.5	21.4
19731202	8.5	29	22.2
19731203	17.6	26.8	21.9
19731204	0	27.5	22.5
19731205	0.2	28.2	23.4
19731206	0	28.3	22.1
19731207	0	28.2	21.9
19731208	0	28	19.7
19731209	0	29.8	20.1
19731210	0	29.2	18.9
19731211	0	28.5	19.7
19731212	0	27.6	19.9
19731213	0.2	27.6	23.5
19731214	0	28.1	22.4
19731215	22.4	27	22.9
19731216	79.3	25.1	22.5
19731217	27.8	26.2	22.7
19731218	0	27.6	20.4
19731219	0	28.1	20.1
19731220	0	27.7	20.9
19731221	0	27.6	21.7
19731222	0	27.5	19.8
19731223	0	27.6	19.9
19731224	0	27.3	20.3
19731225	0	27.6	21
19731226	0	28.3	23.7
19731227	0	27.9	20.9
19731228	8	27	22.5
19731229	0.4	26.8	22.8
19731230	8.1	28.1	22.4
19731231	0.4	25	21.9
19740101	1.2	26.6	19.9
19740102	0	27.6	18.9
19740103	0	27.1	18.6
19740104	0	27.1	18.3
19740105	0	27	18.3
19740106	0	26.5	18.3
19740107	20.9	26.8	20.3
19740108	0	26.2	19.2
19740109	0	27.3	20.4
19740110	0	27.7	19.4
19740111	0	28.2	18.6
19740112	0	27.5	18.1
19740113	0	27.5	18.6
19740114	0	27.9	18.5
19740115	0	27.5	17.9
19740116	0	27.6	19.5
19740117	0	27.8	19.2
19740118	0	27.6	20
19740119	0	27.8	20.9
19740120	0	27.8	18.9
19740121	0	27	20
19740122	0	28.1	18.7
19740123	0	27.4	19.3
19740124	0	27.6	18.3
19740125	0	28.6	19.2
19740126	0	29.3	20.1
19740127	0	28.3	19.1
19740128	0	28.2	19
19740129	0	28.4	19.7
19740130	0	28	20.1
19740131	0	28.1	19.4
19740201	0	28.1	18.8
19740202	0	27.7	20.3
19740203	0	28.6	19.1
19740204	0	28.6	19
19740205	0	28	17.8
19740206	0	32.2	17.7
19740207	0	31.4	17.5
19740208	0	29.6	19.3
19740209	0	28.8	20.7
19740210	0	29	20.8
19740211	0	28.7	21.2
19740212	0	28.9	20.2
19740213	0	28.2	21.8
19740214	0	28.6	21.4
19740215	0	29.1	20.9
19740216	0	29.1	20.4
19740217	0	29.1	21
19740218	0	29.3	21.7
19740219	0	29.1	20.4
19740220	0	28.9	20
19740221	0	31.3	19.2
19740222	0	32.6	19
19740223	0	31.1	19.9
19740224	0	29.3	19.3
19740225	0	29.2	20.4
19740226	0	29.4	23
19740227	0	30.5	22.7
19740228	0	30	22.3
19740301	1.2	30.2	23.1
19740302	0	30.1	22.6
19740303	0	30.1	22.8
19740304	0	31	21.1
19740305	0	32	21.7
19740306	0	31.5	22
19740307	0	31.3	21.3
19740308	0	31.8	20.9
19740309	0	34.8	22.3
19740310	0	32.7	19.7
19740311	0	35.6	20.2
19740312	0	32	20.1
19740313	0	30.5	21
19740314	0	30.9	20.8
19740315	0	32.4	21.3
19740316	0	31.6	20.4
19740317	0	30.3	20.9
19740318	0	32.1	23
19740319	0	32.8	23
19740320	0	31.9	25
19740321	0	32.1	25.3
19740322	0	31.8	23.5
19740323	0	31.6	23.4
19740324	0	31.7	22.6
19740325	0	31.6	22.1
19740326	0	32.4	25.2
19740327	0	33.5	26
19740328	0	32.8	26.5
19740329	0	31.8	26
19740330	0	32.2	23.9
19740331	0	32.4	26
19740401	0	34.1	26.1
19740402	0	32.8	26
19740403	0	33.2	25.3
19740404	0	33	24
19740405	0	32.6	24.3
19740406	0	32.8	25.1
19740407	0	32.9	25
19740408	0	32.8	24.5
19740409	0	32.8	25.4
19740410	0	33.3	26.2
19740411	0	33.4	26
19740412	0	33.6	26
19740413	0	34.1	25.9
19740414	0	33.6	25.6
19740415	0	33.8	25.2
19740416	0	33.5	25.6
19740417	0	33.4	26.9
19740418	0	39	27
19740419	0	37.1	27.9
19740420	0	34.2	27.4
19740421	0	34.1	26.9
19740422	0	34.4	26.4
19740423	0	36.6	28
19740424	0	34.7	28.2
19740425	0	34.6	26.1
19740426	0	33.5	26.4
19740427	0	33.8	25.9
19740428	0	34.4	27.3
19740429	0	36.7	28.2
19740430	0	36.7	28.5
19740501	0	36.8	29
19740502	0	36.8	28.1
19740503	0	35.6	27.7
19740504	0	37	27.6
19740505	0	35.7	27
19740506	0	35.1	28
19740507	0	34.8	28
19740508	0	35.2	27.4
19740509	0	36.1	27
19740510	0	36.1	27.3
19740511	0	34.4	27.4
19740512	0	33.7	27
19740513	0	33.1	27.3
19740514	0	33.8	26.6
19740515	0	32.8	27.2
19740516	0	34.1	27.5
19740517	0	34.6	27.5
19740518	0	34.2	26.8
19740519	0	36.1	26.4
19740520	0	36.9	26.8
19740521	0	36.8	27.5
19740522	0	33.4	27.6
19740523	0.8	34.8	26.5
19740524	0.2	33.7	26.1
19740525	1	36.8	25.4
19740526	10.1	38.7	24.7
19740527	6.2	37.6	24
19740528	1.4	36.7	25.9
19740529	0	37	27.5
19740530	13.3	39.1	25.8
19740531	0	37.9	28.5
19740601	0	38.4	28.8
19740602	0	39.3	28.2
19740603	0	40.1	28.4
19740604	0	38.2	27.8
19740605	1.8	38.1	25.5
19740606	0	38.4	27.3
19740607	0	39.3	27.6
19740608	0	39.4	27.7
19740609	11.2	37.2	25.5
19740610	0	38.5	27.4
19740611	0.3	38.6	26.3
19740612	0	34.4	27.6
19740613	0	38.1	27.4
19740614	0	39.1	26.3
19740615	4.3	35.8	24.9
19740616	0	35.7	28.3
19740617	0	36.1	27.7
19740618	1.3	37.6	27.1
19740619	0	37.6	28.2
19740620	0	38.6	27.9
19740621	0	37.5	26.9
19740622	8.4	37.3	24
19740623	0	35.1	26.3
19740624	1.4	37.3	24.3
19740625	0	34.2	27.4
19740626	13.6	36.9	24
19740627	0	34.2	26.7
19740628	0	35.5	26.4
19740629	0	35.7	26.3
19740630	41	33.7	22.9
19740701	7.7	32.6	23.9
19740702	7.2	30.7	23.3
19740703	0	32.3	24.8
19740704	0	33.3	26.3
19740705	0	35.6	27.7
19740706	13	35	24.3
19740707	0	33.1	26.1
19740708	0	34	26.7
19740709	0	34	26.9
19740710	0	34.9	27.3
19740711	0	32.9	27.1
19740712	0	35.2	26
19740713	0	36.1	26.9
19740714	4.4	37.3	26
19740715	31.5	32.5	24.2
19740716	9.9	33.6	23
19740717	0	33.2	26.4
19740718	0	33.1	27.1
19740719	0	34.7	24.3
19740720	0	32.9	26.5
19740721	0	35.1	26.4
19740722	0	35.3	26.5
19740723	0	35.6	27.2
19740724	0	34.1	26.5
19740725	0	36.5	26.3
19740726	13.1	36.5	24.5
19740727	7.3	35.6	24.3
19740728	0	34.1	25
19740729	0	33.5	25.4
19740730	10.6	33.2	24.1
19740731	24.8	32.2	23.2
19740801	1.8	28.7	24.5
19740802	1	29.6	24.5
19740803	73.5	30.8	22.8
19740804	0	31.7	24.4
19740805	0	32.1	26.5
19740806	2.2	34.6	26.2
19740807	0	32.3	26.3
19740808	1.2	32.8	26
19740809	0	30.9	26.5
19740810	0.3	33.6	26
19740811	35.6	34.1	23.5
19740812	0	33.3	26.4
19740813	0	34.2	25.7
19740814	0	35.6	26.4
19740815	0	34.3	26.7
19740816	1.5	34.3	25.5
19740817	0	34.6	26.2
19740818	0	35.1	26.9
19740819	0	36.5	27
19740820	15.2	35.5	24.2
19740821	2.7	35.6	23.9
19740822	2	33.9	24.3
19740823	0	35.3	26.5
19740824	0	35.5	26
19740825	0	36.4	27.1
19740826	0	36.1	26.7
19740827	0.4	35.6	26.5
19740828	0	36	26.9
19740829	0	35.1	25.8
19740830	0	34.5	26.7
19740831	0	34.5	27
19740901	0	35.6	27.2
19740902	0	36.1	26.1
19740903	0	35.2	26.3
19740904	0	35.3	24.4
19740905	0	35.7	25.8
19740906	0	34.2	25.2
19740907	1.1	36.6	25
19740908	0	35.5	26.4
19740909	0	35.1	26.9
19740910	0	33.1	26.9
19740911	0.4	32.8	24.9
19740912	2.9	34.1	25.7
19740913	0	34.5	26.4
19740914	0	33.4	26
19740915	1.3	32.6	25.1
19740916	3.3	31.9	25
19740917	0	31.8	25.5
19740918	17.5	30.8	24
19740919	6.3	31.8	23.4
19740920	0	31.9	26
19740921	4.6	33.7	23.4
19740922	4.5	33.1	23.4
19740923	9.3	30.6	24.1
19740924	0.5	27.1	24.5
19740925	5.1	30.4	24.2
19740926	0.7	28.6	23.9
19740927	2.2	32.7	24.5
19740928	5.6	32.2	24.9
19740929	21.6	32.7	25
19740930	0	32.6	26
19741001	115.4	34.1	21.7
19741002	0.6	31.3	23.8
19741003	1	33.1	24.1
19741004	0.6	31.4	23.6
19741005	1.8	32.7	24
19741006	4	30.4	23.2
19741007	0	29.8	24.5
19741008	0	33.1	24.9
19741009	15.6	33.6	25.5
19741010	0	33.8	25.9
19741011	36	31	24
19741012	0	32.5	24.9
19741013	0	32.6	24.9
19741014	22	33.6	23.3
19741015	0.1	29.1	24.8
19741016	0	31.7	25
19741017	1.4	33.8	23.8
19741018	0	33	24.9
19741019	0	32	25.1
19741020	10.1	29.6	24.1
19741021	1.5	27.6	23.9
19741022	0	30.2	25.2
19741023	0	32.5	25
19741024	0	31.3	25.5
19741025	0	31.9	25.5
19741026	0	31.8	24.8
19741027	2.4	31.6	24.9
19741028	4.6	31.2	23.5
19741029	0	31.6	21.4
19741030	0	31.7	19.4
19741031	0	31.4	19.8
19741101	0	31.5	19.5
19741102	0	31.8	19.9
19741103	0	30	21.5
19741104	0	30.6	23.7
19741105	53.8	30.1	22.9
19741106	28.4	24.7	22.7
19741107	0.8	27.7	22
19741108	0	29.6	19.8
19741109	0	29.4	19.5
19741110	0	29	19.9
19741111	0	29	20
19741112	0	29.1	21.9
19741113	0	30.5	23.5
19741114	17.8	28	22.4
19741115	8.4	28.7	23.4
19741116	0	28.7	19.9
19741117	0	28.3	19.7
19741118	0	27.7	21.2
19741119	0	30	23.4
19741120	0	28.8	23.9
19741121	0	29.6	23.7
19741122	2.2	30.3	24.5
19741123	11.6	29.1	23.4
19741124	63.1	25.2	22.5
19741125	0	29	22.2
19741126	0	29.6	21.4
19741127	0	29.5	21
19741128	0	29.5	20.6
19741129	0	30.1	20.7
19741130	0	29.4	21.3
19741201	0	29.1	20.9
19741202	0	28.6	22.7
19741203	0	28.4	22.3
19741204	5	28.6	22.5
19741205	0	28.1	20.8
19741206	0	28.6	21.6
19741207	0	28.5	22.9
19741208	0	28.3	20.2
19741209	0	27.6	20.9
19741210	0	28.4	20.9
19741211	0	28.4	21.5
19741212	0	27.9	20.4
19741213	0	28.2	20.4
19741214	0	28.4	18.8
19741215	0	27.6	19.6
19741216	0	27.8	19.9
19741217	0	28.3	20.1
19741218	0	28.4	21.3
19741219	0	27.9	20.5
19741220	0	28.1	22.1
19741221	0	29.1	24.3
19741222	0	28.6	24.3
19741223	0	28.2	23.8
19741224	3	26.7	21.3
19741225	7	26	22.4
19741226	0.6	26	22.3
19741227	0	27.4	22.6
19741228	0	27.7	21.7
19741229	0	28.1	19.8
19741230	0	27.6	19.9
19741231	0	27.4	20.2
19750101	0	28	18
19750102	0	27.9	18.6
19750103	0	28.2	19
19750104	0	27.7	20.5
19750105	0	27.8	19.2
19750106	0	28	22.1
19750107	0	29.1	22
19750108	0	27.5	17.4
19750109	0	27.1	18.5
19750110	0	27.7	17.2
19750111	0	27.3	16.3
19750112	0	27.9	17.7
19750113	0	28.5	17.3
19750114	0	28.7	16.9
19750115	0	27.6	18
19750116	0	27.7	20.2
19750117	0	27.1	21.8
19750118	0	27.2	20.1
19750119	0	27.6	22
19750120	0	28.3	24
19750121	0	28.8	23.9
19750122	0.1	29.1	24.1
19750123	1	29.1	23.7
19750124	0.5	29.2	22.9
19750125	0	29.9	23
19750126	0	29.2	21.5
19750127	0	28.8	22.6
19750128	0	28.4	21
19750129	0	28	21
19750130	0	27.6	20.3
19750131	0	28.7	19.2
19750201	0	28.3	18
19750202	0	28.6	19.4
19750203	0	30.6	20.3
19750204	0	29.6	22.6
19750205	0	30.1	23.8
19750206	0	30.5	23.4
19750207	0	30.6	22.4
19750208	0	29.8	21.4
19750209	0	30.4	20.8
19750210	0	30.2	21.4
19750211	0	30	21.5
19750212	0	30.2	21.4
19750213	0	32.6	21.7
19750214	0	32.1	22.1
19750215	0	30.7	24
19750216	0	30.6	22
19750217	0	30.4	24.8
19750218	0	30.2	22.6
19750219	0	30.1	23.6
19750220	0	30.3	22.3
19750221	0	29.7	21.5
19750222	0	29.7	22
19750223	0.5	30.2	23
19750224	0	30.7	23.6
19750225	0	30.2	24.8
19750226	0	30.5	22.5
19750227	0	30.3	21.9
19750228	0	29.5	21.7
19750301	0	30.2	24.1
19750302	0	30.8	24
19750303	0	31.6	23.4
19750304	0	32.1	23.4
19750305	0	31.6	23.6
19750306	0	30.6	26.1
19750307	0	32.2	26
19750308	0	32.2	26.3
19750309	0	31.4	22.8
19750310	0	30.6	22.2
19750311	0	31	23.3
19750312	0	31.9	25.5
19750313	0	31.7	23.7
19750314	0	31.8	23.3
19750315	0	32.3	21.5
19750316	0	31.7	21.6
19750317	0	34.8	23.5
19750318	0	37.5	24
19750319	0	32.9	23
19750320	0	31.8	23.2
19750321	0	32.9	23
19750322	0	32.1	23.8
19750323	0	33.2	25
19750324	0	35.6	25.6
19750325	0	33.3	26.1
19750326	0	32.6	26
19750327	0	33.1	25.6
19750328	0	32.4	24.5
19750329	0	32.2	23.2
19750330	0	32.1	23.5
19750331	0	32.6	23.5
19750401	0	32.4	23.4
19750402	0	31.7	22.5
19750403	0	32.2	24.2
19750404	0	32.5	24.5
19750405	0	33.9	26
19750406	0	33.3	26.2
19750407	0	33.1	26.4
19750408	0	33.7	25.8
19750409	0	33.5	25.7
19750410	0	33.5	26.4
19750411	0	33.3	26.2
19750412	0	33.1	27.5
19750413	0	33.6	25.7
19750414	0	33.5	26
19750415	0	33.7	25.6
19750416	0	34.6	27
19750417	0	34.8	27
19750418	0	33.9	27
19750419	0	34.5	28.1
19750420	0	35.5	28
19750421	0	34.1	27
19750422	0	33.7	26.4
19750423	0	34.1	26
19750424	0	34.2	27
19750425	0	34.5	27.6
19750426	0	34.4	26.8
19750427	0	34	27.6
19750428	0	34.8	27.5
19750429	0	34.3	28
19750430	0	34.7	27.2
19750501	0	35.1	26.4
19750502	0	36	28.4
19750503	0	35.2	27.4
19750504	0	38.4	28.2
19750505	0	37	28.8
19750506	0	34.9	27.4
19750507	0	36.5	27.4
19750508	0	37.6	29.3
19750509	0	41.9	29.4
19750510	0	38.5	29
19750511	0	39.7	29.2
19750512	0	41.2	30.5
19750513	0	41	30
19750514	0	39.5	30.2
19750515	0	40.4	29.4
19750516	0	40.1	28.6
19750517	0	41.5	27.4
19750518	0	40	27.6
19750519	0	41.5	28.6
19750520	0	38.5	29
19750521	0	38.4	29.4
19750522	0	36.6	29.8
19750523	0	40.2	29.5
19750524	0	41.6	27.5
19750525	0	36.9	27.8
19750526	0	39.3	28.4
19750527	0	39.8	28.4
19750528	0	34.1	28.4
19750529	0	34.6	27.4
19750530	0	33.5	28.5
19750531	0	37.2	28.6
19750601	0	36.7	29
19750602	0	39.2	27.3
19750603	0	36.1	27.3
19750604	0.2	37.6	27.8
19750605	0	39.7	29.1
19750606	0	39.5	28.8
19750607	0	39	28.4
19750608	0	39.4	29.6
19750609	0	38.7	29.4
19750610	0.5	40	29.1
19750611	0	37.4	29.6
19750612	7.5	36.9	25.9
19750613	0	38.9	28.7
19750614	0	33.2	27.6
19750615	0.6	36.4	28
19750616	6.4	35.2	26.8
19750617	0	36.7	27.9
19750618	0	37	29
19750619	0	38.5	28.9
