date	prec	tmin	tmax	srad
19880506	0	13.6	25.8	13.7745922
19880507	0	13.4	27.2	19.59199507
19880508	0	13.8	26.2	12.0451307
19880509	0	14.2	27.4	15.00003115
19880510	0	14.32	26.8	15.74995214
19880511	0	14.8	26.8	15.98182178
19880512	0	13.4	26.2	15.69835852
19880513	0	14.2	25.4	12.71883256
19880514	0	13.8	23.2	9.877773109
19880515	8.4	12.8	24.8	12.29449981
19880516	6.2	12.8	25.2	18.7925781
19880517	12.6	13.2	26.8	15.57341365
19880518	30.1	13.4	25.4	13.51136511
19880519	3.2	13.6	22.8	11.96487446
19880520	8.8	13.542	24.8	14.86741901
19880521	7.5	13.2	24.2	12.43680973
19880522	0	13.4	24.8	12.67209921
19880523	0	14.6	25.6	15.68756598
19880524	0	14.4	27.8	16.2966555
19880525	0.5	15.4	26.2	12.99768938
19880526	1.2	16.2	23.6	11.8478484
19880527	29.5	14.2	21.2	9.947475106
19880528	2.5	14.4	22.8	11.06478507
19880529	17.5	13.8	25.8	14.56120869
19880530	3.5	12.8	25.8	13.7927215
19880531	2.5	13.4	24.2	12.65149808
19880601	5.5	12.6	23.8	12.01305003
19880602	5.5	13.8	22.2	12.3746006
19880603	1.2	13.2	22.8	13.35899116
19880604	0	13.2	29.2	14.96436828
19880605	1.5	13.8	25.8	15.82093291
19880606	0	14.2	26.2	19.16176331
19880607	0	13.4	26.6	17.0348401
19880608	12.5	13.2	24.6	14.54022426
19880609	8.5	13.8	24.4	12.67007263
19880610	0	14.2	25.2	15.01457901
19880611	0	13.8	24.6	14.38591949
19880612	1.2	12.4	25.2	13.01660685
19880613	16.5	12.8	24.8	13.75126785
19880614	8.5	13.2	22.4	11.89097954
19880615	4.5	13.8	25.8	17.56710836
19880616	13.5	13.6	24.8	11.26382535
19880617	10.5	12.2	22.8	12.00053828
19880618	9.5	12.4	22.6	9.406175305
19880619	1.5	12.4	24.8	11.62432673
19880620	0	12.8	23.2	17.66534404
19880621	0.8	13.2	24.2	15.44353595
19880622	27.5	13.8	24.8	15.07255417
19880623	20.5	13.2	24.6	13.34607589
19880624	10.5	12.8	21.8	13.46988888
19880625	2.5	12.8	21.4	11.12799906
19880626	4.8	12.2	24.8	15.07650858
19880627	0	12.6	23.8	13.84583183
19880628	13.5	12.6	23.8	12.98549081
19880629	0	12.8	23.6	16.19889059
19880630	1.5	12.6	25.6	18.05702415
19880701	0	12.8	21.2	14.35820282
19880702	2.5	13.8	21.8	13.99396413
19880703	6.5	13.2	20.6	9.672637295
19880704	12.5	12.2	21.8	10.29657105
19880705	4.5	12.6	20.6	9.683543352
19880706	25.5	12.4	24.8	14.02643681
19880707	2.8	12.8	23.6	15.4002251
19880708	0	12.8	23.8	14.29487269
19880709	0	13.6	26.8	15.67237179
19880710	1.5	12.4	23.8	14.93963543
19880711	0	12.6	24.8	16.32143879
19880712	1.8	13.2	24.8	14.59286069
19880713	0	11.8	24.4	18.5963885
19880714	0	12.6	27.8	17.24231352
19880715	0	12.8	26.6	19.50926237
19880716	0	13.6	26.2	17.52913633
19880717	0	13.2	27.8	20.05330304
19880718	0	14	24.8	17.31814337
19880719	0	12.8	25.8	13.69806889
19880720	0	13.8	25.8	15.47421052
19880721	2.2	13.2	22.8	12.850262
19880722	0	12.2	24.8	18.78960153
19880723	0	12.4	25.8	12.63028385
19880724	0	12.8	25.6	15.04776445
19880725	10.2	13.4	24.6	11.39778935
19880726	0	13.4	25.8	18.38333038
19880727	0	12.6	24.4	20.05880488
19880728	1.2	12.6	27.8	20.72266541
19880729	0	12.8	26.8	19.60664611
19880730	0	13.6	24.8	18.74249395
19880731	0.5	13.2	24.8	15.96067548
19880801	0.5	11.8	24.8	16.49532856
19880802	0	13.8	23.8	17.03174537
19880803	7.3	14.4	25.2	14.8761182
19880804	0	13.6	27.6	18.23830402
19880805	0	13.4	26.8	19.29485252
19880806	0	14.8	26.8	17.64823376
19880807	2.5	13.6	23	13.9310664
19880808	1.5	13.4	23.6	14.08072785
19880809	0	13.2	28.8	18.89241184
19880810	0	13.4	25.8	14.25151252
19880811	0	13.6	26.4	16.35051109
19880812	0	11.8	25.2	19.36657934
19880813	0	12.2	24.8	16.9192188
19880814	0	12.4	23.8	13.68107041
19880815	5.8	11.8	26.6	19.58169869
19880816	0	12.8	23.2	17.25346285
19880817	0	14.8	21.6	10.72293919
19880818	3.5	13.8	25.8	18.2203955
19880819	1.5	12.4	22.8	16.9304824
19880820	19.5	12.8	23.4	14.3197532
19880821	1.5	12.6	22.6	12.75603621
19880822	9.5	15.2	23.8	12.11185431
19880823	0	13.2	24.8	19.13435739
19880824	0	13.2	23.8	12.80315121
19880825	0	13.2	23.2	15.60224649
19880826	1.5	13.6	23.8	12.56739728
19880827	10.6	14.8	21.8	11.11933671
19880828	0	13.8	26.8	13.52649694
19880829	17	13.2	22.4	12.60815257
19880830	4.5	13.8	23.8	11.82057775
19880831	22.5	14.2	21.2	10.49659393
19880901	8.5	13.4	27.6	14.24939819
19880902	0	13.6	25.2	15.33315207
19880903	8.8	12.6	24.4	18.29407129
19880904	0	11.6	24.8	17.77366059
19880905	0	11.8	24.2	15.64084174
19880906	0	13.6	27.8	19.28022972
19880907	0	13.2	22.757	12.1684529
19880908	1.5	12.2	24.286	16.07889937
19880909	3.5	13.8	24.767	14.33858261
19880910	3.5	14.2	23.0348	11.78637988
19880911	35.5	14.2	24.29	13.95026985
19880912	2.5	13.2	23.127	11.25818114
19880913	13.8	13.2	23.102	10.72273636
19880914	0	13.8	23.53966667	13.15848658
19880915	34.5	13.8	23.891	16.13687535
19880916	13.5	11.8	26.241	20.3344713
19880917	8.2	13.082	25.057	16.9585108
19880918	1.5	13.4	23.5768	14.39117358
19880919	0	13.8	23.987	13.17522644
19880920	1.8	13.8	25.585	16.83296588
19880921	0	13.2	24.60682051	15.07379793
19880922	4.8	12.8	23.47	13.71963329
19880923	7.8	11.8	25.248	20.9000755
19880924	0	12.6	24.71433333	16.29271489
19880925	0	13.4	25.9886	17.64613092
19880926	0	14.6	26.164	12.90131823
19880927	0	11.6	24.095	15.20172348
19880928	0	13.6	25.534	15.33342685
19880929	0	12.2	25.53851429	17.22524586
19880930	13.5	12.8	22.184	12.07357046
19881001	18.8	13.8	24.316	13.96393426
19881002	0	13.8	24.97	13.95774646
19881003	7.8	14	23.976	12.86852609
19881004	11.2	13.4	24.454	14.61976534
19881005	8.5	14.2	25.62466667	14.20588276
19881006	1.5	13.8	26.363	17.03479677
19881007	5.5	14.8	24.347	13.64759552
19881008	5.8	14.2	25.189	15.39274471
19881009	0	15	25.38635714	15.38155063
19881010	0	12.8	26.577	20.22304064
19881011	0	12.6	25.30333333	16.83932827
19881012	2.2	13.6516	21.69733333	9.959442197
19881013	25.9	12.8	24.69166667	15.46549414
19881014	8.2	13.6	22.32	9.940258016
19881015	2.5	13.8	23.381	12.07907858
19881016	23.5	13.8	25.298	18.37383436
19881017	11.5	13.2	24.712	17.55117432
19881018	6.5	13.6	23.658	12.57705358
19881019	13.5	12.8	25.037	19.78957701
19881020	0	13.4	25.28586667	19.23359512
19881021	0	14.2	25.077	14.67153594
19881022	4.8	15.4	22.3348	9.85156799
19881023	0	12.8	26.52633333	23.30023201
19881024	6.2	13.2	25.152	18.48053997
19881025	1.5	12.2	24.527	13.53797657
19881026	2.6	13.2	26.039	17.63896048
19881027	2.5	13.8	22.118	11.11560476
19881028	4.5	12.8	20.481	10.17333179
19881029	3.5	11.8	24.19	14.6604716
19881030	6.5	13.2	24.28033333	16.09581209
19881031	1.5	12.8	24.384	14.88634698
19881101	38.5	15	22.717	10.25025487
19881102	4.5	13.4	21.781	11.02660922
19881103	0	14.2	25.64116667	12.45887601
19881104	0	13.4	26.96966667	20.72113298
19881105	0	13.2	25.92906667	15.31266667
19881106	15.5	15.4	23.798	11.22843504
19881107	3.8	13.6	24.043	14.48626795
19881108	37.5	14.2	23.92357143	13.55155543
19881109	8.5	13.2	23.593	10.39891582
19881110	33.5	13.2	23.134	11.68919554
19881111	21.5	14.8	22.912	10.11013328
19881112	0.2	14.8	22.88966667	11.65805009
19881113	4.5	13.8	23.376	12.68247279
19881114	45.5	14.6	23.064	9.680329661
19881115	17.5	13.4	24.816	13.29821359
19881116	12.5	13.8	24.592	13.15201142
19881117	25.5	13.2	24.815	13.65319241
19881118	17.2	11.8	22.947	11.18150821
19881119	45.5	13.8	23.898	11.42613596
19881120	12.5	10.2	23.105	12.70195885
19881121	36.5	13.8	24.197	13.84655564
19881122	11.5	13.6	22.754	10.74323945
19881123	3.5	13.4	24.9642	15.48706701
19881124	61.5	12.2	23.479	12.13230105
19881125	4.5	13.6	24.216	13.01776509
19881126	1.2	13.8	25.344	14.54281246
19881127	0.4	12.2	25.012	15.04117629
19881128	31.9	14.4	23.341	11.06127152
19881129	24.5	13.8	22.427	11.30703364
19881130	21.5	13.6	22.518	12.4469777
19881201	20.2	13.6	22.275	11.41580164
19881202	28.6	12.2	23.533	12.81001269
19881203	0	12.8	22.558	9.869114548
19881204	13.5	12.6	22.46	9.734881186
19881205	14.5	12.8	21.964	10.49239702
19881206	1.2	12.8	23.874	14.5576961
19881207	14.5	12.6	21.364	9.462937128
19881208	7.5	12.4	22.284	10.7292665
19881209	1.5	13.2	23.526	14.02800248
19881210	0	11.4	24.53733333	15.16558
19881211	3.5	12.2	23.41833333	13.76362758
19881212	0.2	11.4	24.928	17.31383888
19881213	3.5	12.8	23.574	12.23320123
19881214	2.5	14.4	21.528	9.819899606
19881215	0	11.8	24.93	18.06507435
19881216	58.5	12.4	24.336	13.87701889
19881217	8.5	13.4	21.904	11.08558786
19881218	19.5	13.4	22.081	10.3245351
19881219	2.5	13.2	22.718	12.3550625
19881220	1.5	11.6	24.733	17.6855619
19881221	0.5	10.6	24.769	21.49563382
19881222	8.5	11.2	23.6	14.26525866
19881223	3.5	11.2	24.357	16.30057075
19881224	4.5	10.8	24.423	14.78177345
19881225	2.5	13.6	23.589	9.959398185
19881226	1.2	13.2	24.1164	13.77678631
19881227	10.5	13.2	23.784	13.65620458
19881228	12.4	12.8	22.055	10.99168757
19881229	14.2	7.8	23.21933333	14.56237637
19881230	17.5	12.4	23.098	12.15141634
19881231	4.5	13.8	23.756	13.68911197
19890101	26.5	13.4	22.485	12.03223563
19890102	5.5	13.2	22.31533333	10.12784858
19890103	33.5	12.4	22.687	12.17792479
19890104	55.8	12.4	22.766	12.42676468
19890105	7.5	12.6	20.431	10.29219196
19890106	1.5	13.4	23.212	12.32390801
19890107	1.2	12.6	23.671	14.014033
19890108	13.8	12.8	23.306	13.77149236
19890109	11.2	12.2	22.762	12.24594316
19890110	5.5	12.4	22.159	10.46095292
19890111	0	12.8	24.146	14.97277367
19890112	0	11.4	25.6283	19.49473897
19890113	0	13.2	22.935	11.91482377
19890114	1.5	13.6	24.05	14.89645976
19890115	2.5	12.2	25.467	17.36886076
19890116	4.2	12.8	24.802	15.96832104
19890117	0.5	13.2	25.471	16.89527114
19890118	0.4	12.2	25.622	16.65826589
19890119	11.5	13.8	25.17806667	14.86347104
19890120	0	12.8	26.314	19.82271394
19890121	2.5	12.6	24.753	17.37740568
19890122	0	12.6	25.7006	16.88062325
19890123	4.2	13.6	25.925	18.07918035
19890124	9.8	12.8	25.481	16.5371944
19890125	0	12.2	23.039	10.54217789
19890126	13.5	11.6	25.0734	17.50311916
19890127	33.7	12.2	24.432	14.37981538
19890128	1.2	13.2	21.852	9.670904007
19890129	18	12.6	24.218	16.26576611
19890130	13.5	13.6	24.16933333	14.84081577
19890131	9.5	14.2	23.1498	11.8281644
19890201	1.2	13.6	24.117	15.41492048
19890202	35.5	12.6492	22.658	12.65914203
19890203	48.5	11.6	23.991	17.05258181
19890204	0	11.4	22.191	11.50382648
19890205	0	12.2	24.71333333	16.83844738
19890206	1.2	11.2	25.204	18.32799844
19890207	0	13	24.34761905	14.62313853
19890208	4.5	11.6	24.274	15.17905178
19890209	15.5	9.8	22.605	12.12739891
19890210	3.5	12.8	23.938	15.62562078
19890211	5.5	12.6	23.038	10.42136203
19890212	0	12.2	24.56413333	16.61038334
19890213	0	12.6	23.90933333	14.48380672
19890214	5.5	10.6	24.119	13.29325778
19890215	29.5	11.8	24.38633333	16.27584579
19890216	1.5	12.4	23.218	13.86979537
19890217	15.8	12.8	24.2772	13.61837349
19890218	24.2	12.8	23.684	12.82509288
19890219	0	11.2	25.9595	18.52760628
19890220	0	12.2	23.96961905	15.29772452
19890221	0.8	13.6	25.565	18.43700847
19890222	2.8	12.4	24.084	13.70475391
19890223	21.2	13.4	24.657	13.44886637
19890224	7.5	12.4	24.791	17.54713455
19890225	0.1	11.6	23.66733333	11.98048997
19890226	0.2	10.8	25.459	17.72036516
19890227	0.1	13.2	26.856	18.69326683
19890228	0.6	8.8	27.12066667	19.53049637
19890301	0	13.6	27.369	20.25692204
19890302	0	12.8	26.85335909	20.0050851
19890303	1.8	12.6	25.576	17.90105976
19890304	0	12.4	24.792	17.87485655
19890305	5.2	13.4	23.6	12.83440879
19890306	22.5	13.6	23.984	14.79650086
19890307	3.2	12.6	23.348	13.93405137
19890308	1.2	13.6	23.818	14.96910378
19890309	4.5	13.6	24.454	15.61044786
19890310	61.5	12.8	23.74633333	14.75393242
19890311	12.2	13.2	21.881	10.19191749
19890312	28.2	12.6	23.99033333	15.83417434
19890313	13.4	12.4	22.228	10.20133951
19890314	25.5	13.2	22.541	12.68122963
19890315	4.5	13.4	22.262	11.17169884
19890316	23.5	13.2	21.45	10.62434497
19890317	20.5	12.8	23.507	14.47914676
19890318	13.5	12.8	23.845	15.9943074
19890319	71.5	12.2	25.152	19.15936397
19890320	3.6	12.6	24.00533333	14.61966463
19890321	0	13.4	25.105	21.3581296
19890322	5.2	13.2	25.437	19.15526429
19890323	3.4	12.8	25.4692	19.70173284
19890324	0	13.4	26.262	21.07131546
19890325	0	13.2	25.819	21.47728391
19890326	0	12.2	25.856	22.70560058
19890327	18.5	12.2	23.502	15.56041029
19890328	0	11.6	23.193	14.18244638
19890329	0	10.4	24.69588889	18.83670057
19890330	12.5	11.6	24.935	21.29242748
19890331	0	12.8	22.955	10.8757965
19890401	11.2	12.4	25.6992	19.3508731
19890402	3.5	13.2	24.037	15.92050836
19890403	23.5	13.6	23.27	11.26583017
19890404	0	11.8	24.69333333	17.26159799
19890405	0	13.2	23.576	11.24939313
19890406	0	13.2	23.5934	13.4194061
19890407	0	13.4	26.29466667	19.66591875
19890408	0	13.2	27.3262	19.23922999
19890409	0.8	13.2	24.574	13.65400891
19890410	0	12.4	24.972	16.2166012
19890411	0	12.2	25.04333333	15.79293348
19890412	13	13.2	26.017	15.50490226
19890413	0	12.8	25.343	14.54147848
19890414	2.2	14.2	24.538	10.20696104
19890415	5.4	14.2	23.8745	13.29415758
19890416	0	13.8	24.97808571	16.77612203
19890417	1.2	12.4	26.2172	17.69487589
19890418	0	13.8	22.1416	10.15772944
19890419	2.4	12.8	25.402	17.51304625
19890420	1.4	13.2	24.529	12.94037823
19890421	0.8	15.2	26.13	13.85734824
19890422	2.8	13.6	27.6175	20.10536486
19890423	0	14.2	25.27233333	14.21691437
19890424	0	13.2	25.4494	13.53120394
19890425	13.2	12.2	26.6748	19.35045331
19890426	4.2	12.2	24.49	13.09293969
19890427	52.2	13.2	24.306	10.16276645
19890428	78.5	12.6	23.443	13.18462035
19890429	5.5	13.2	25.3162	15.80052683
19890430	1.5	13.2	26.1	18.14404293
19890501	21.5	14.2	21.349	10.1003876
19890502	2.5	12.8	22.716	10.87141732
19890503	2.5	13.2	23.038	9.937645839
19890504	5.4	12.4	23.572	12.0129642
19890505	11.1	12.2	23.664	14.60277867
19890506	2.9	12.4	22.374	9.759979185
19890507	3.5	13.2	24.751	13.7745922
19890508	14.2	13.4	23.232	12.06479208
19890509	3.8	12.8	25.118	14.89527823
19890510	14.5	14.8	22.619	12.15486011
19890511	0	11.4	26.6602	18.71927471
19890512	8.8	12.4	25.511	15.72406685
19890513	2.8	13.6	22.862	11.96734491
19890514	1.2	13.2	24.779	15.67285441
19890515	0	12.2	24.0495	13.21144014
19890516	0	12.8	26.013	17.79860963
19890517	0	14.2	27.3	18.66478837
19890518	1.2	14.2	25.869	16.97679022
19890519	0.3	14.2	26.10588889	15.16720966
19890520	0	13.8	28.4286	20.73952437
19890521	0	14.2	26.6288	17.1528509
19890522	0	15.2	27.131	17.50767589
19890523	1.2	13.4	23.92333333	12.16578448
19890524	11.5	14.2	23.182	11.89587461
19890525	7.2	14.2	22.2875	11.2484582
19890526	0	11.8	24.4108	13.87986105
19890527	0.4	12.6	26.388	17.88858423
19890528	9.5	12.8	23.734	13.08941315
19890529	0	13.2	25.2065	16.33625821
19890530	0	13.2	24.90066667	14.56120869
19890531	0	13.6	25.40043333	15.54543813
19890601	0	13.6	25.52104762	14.27706209
19890602	8.4	13.8	23.14	11.38855893
19890603	1.5	12.6	23.5	12.87363534
19890604	1.5	12.6	25.2435	14.72986519
19890605	7.2	13.4	23.882	11.97643962
19890606	1.5	14.4	24.709	14.20405598
19890607	0	13.8	25.84066667	17.79491005
19890608	0.5	12.8	23.508	12.68959533
19890609	0	14.4	24.5368	16.52497045
19890610	1.2	14.2	26.18866667	17.25621666
19890611	1.4	15.2	23.94	14.14756222
19890612	1.2	13.6	24.278	13.14816125
19890613	1.5	13.2	25.168	15.49058203
19890614	0	13.2	26.28233333	14.12215308
19890615	0	13.6	24.118	14.23871141
19890616	0.8	12.4	25.996	16.45553558
19890617	1	14.3	24.307	14.22682231
19890618	10	14.6	22.517	11.75370782
19890619	0	14.4	25.73	13.60106791
19890620	1.5	12.976	23.618	13.2278782
19890621	7	14.8	23.839	11.49894377
19890622	12.5	13.8	24.541	13.34721702
19890623	1.5	14.2	24.75	15.31916364
19890624	16.2	13.4	24.54	12.85286164
19890625	1.1	13.6	23.307	10.63377372
19890626	16.1	13.8	24.583	13.59444082
19890627	0.4	11.6	24.09546667	13.10304082
19890628	0	10.8	26.52766667	17.05340661
19890629	0	13.6	26.438	17.18114601
19890630	0	12.6	27.87166667	18.17395898
19890701	0	13.8	23.9124	12.12956858
19890702	0	12.8	25.838	16.82904704
19890703	0	11.4	24.65288889	19.80327526
19890704	0	14.2	25.18084762	14.99040612
19890705	0.7	12.8	25.86466667	12.89515643
19890706	0	13.4	25.26733333	16.12226821
19890707	0	11.8	24.859	15.2655104
19890708	0	10.2	23.78533333	14.78022892
19890709	0	11.4	25.932	17.1491074
19890710	0	11.6	26.735	18.40479412
19890711	0	10.4	26.16966667	20.03637315
19890712	0	11.8	27.438	19.55651527
19890713	0	13.4	27.301	18.32926795
19890714	0	13.4	28.269	20.46648663
19890715	0	14.4	28.404	21.23606625
19890716	0	14.6	26.9055	20.25891108
19890717	0	10.2	26.21333333	18.27963488
19890718	0	12.6	27.65983333	17.04779434
19890719	0	14.2	25.04033333	10.42221032
19890720	0	13.2	26.043	12.6937798
19890721	1.2	14.2	24.096	13.46307517
19890722	0.2	13.4	24.2181	11.08822351
19890723	21.5	11.8	24.312	13.62246384
19890724	5.9	12.8	24.612	15.1542707
19890725	32.5	12.2	25.232	18.58624989
19890726	15.5	12.6	24.597	14.68816648
19890727	0	13.8	26.235375	16.73578056
19890728	0	12.2	25.969	16.7589061
19890729	0	12.8	25.92946667	17.29078975
19890730	12.5	12.4	25.157	15.27856991
19890731	0	13.8	25.46051429	15.42779214
19890801	0	13.8	25.84616667	15.19457863
19890802	0	12.8	27.02433333	18.79715009
19890803	0	11.2	26.756	20.61789602
19890804	0	11.2	27.06766667	22.82923598
19890805	0	13.4	27.464	14.89791231
19890806	0	13.4	26.18166667	13.7616934
19890807	0	10.8	26.878	21.77240697
19890808	2.2	13.2	27.179	19.73981309
19890809	9.2	12.6	23.994	15.7614515
19890810	15.5	13.6	25.4092	18.24496329
19890811	0	13.4	26.809	16.06721255
19890812	0.5	11.6	25.798	16.61030241
19890813	0	11.8	26.28	16.63452392
19890814	0	11.8	25.6756	17.83131386
19890815	0	12.6	26.517	18.11805963
19890816	0	14.2	25.5244	15.66073405
19890817	0	12.8	27.943	21.18035747
19890818	0	14.2	27.385	23.30781541
19890819	0	14.8	26.546	17.30138983
19890820	7.4	13.8	24.307	13.64352089
19890821	0	12.8	26.149	14.84642543
19890822	1.2	13.2	25.70133333	14.33829748
19890823	0	13.2	25.573	13.30020888
19890824	0	12.8	25.7775	17.54770869
19890825	0	12.2	24.36788889	17.56951134
19890826	0.6	12.6	25.379	14.93937798
19890827	0	14.2	25.60066667	14.42582669
19890828	1.5	12.6	23.98	15.23962341
19890829	5.5	13.2	22.519	10.86497561
19890830	3.2	14.2	23.422	11.80873924
19890831	0	13.8	23.6605	9.953107016
19890901	0	12.2	28.5018	23.71720555
19890902	0	13.4	28.964	21.33484555
19890903	7.5	12.2	26.115	20.28482775
19890904	6	13.44733333	25.5612	15.8826916
19890905	6.5	13.8	22.505	9.996038187
19890906	27.5	13.4	22.897	12.28526346
19890907	0	13.8	25.43426667	15.51859813
19890908	0	12.8	24.13	15.52993722
19890909	0	13.2	25.21466667	13.11837754
19890910	5.5	12.2	25.277	16.89737486
19890911	0.6	13.4	25.808	17.04247123
19890912	23.8	12.8	24.857	20.82833212
19890913	0	12.4	25.70966667	18.00569933
19890914	0	13.2	24.9344359	14.50359548
19890915	1.2	12.2	27.442	20.31904345
19890916	0	13.2	27.291	19.38102224
19890917	0	13.4	27.061	18.30595465
19890918	0	10.8	24.75566667	16.41735174
19890919	0.3	11.2	24.524	14.39117358
19890920	0	13.8	21.7426	10.73836444
19890921	17.5	12.8	25.032	16.0204621
19890922	17.2	13.8	23.699	13.9902227
19890923	1.2	12.8	25.781	15.75168378
19890924	1.2	12.2	25.297	16.5645018
19890925	1.4	13.6	24.3222	17.5121865
19890926	52.5	13.8	22.079	11.54860632
19890927	12.2	12.8	23.209	14.52729187
19890928	23.5	14.2	23.742	14.52428027
19890929	2.7	11.8	25.562	18.58478132
19890930	0	12.8	27.869	22.77874625
19891001	8	13.8	24.74	16.67795499
19891002	14.3	14.2	23.677	15.99476477
19891003	3.5	12.2	25.138	18.69493258
19891004	16.8	13.6	24.365	12.73322452
19891005	0	12.8	23.09966667	11.91478559
19891006	0	12.2	27.764	20.55983637
19891007	4.5	14.2	23.907	15.54840836
19891008	0	12.2	23.584	15.80849545
19891009	5.5	13.2	24.076	15.25776401
19891010	18.8	13.8	22.904	12.68355682
19891011	1.5	13.2	21.05566667	10.3816655
19891012	2.5	13.6	23.152	12.25878595
19891013	2.5	13.4	22.504	10.63256848
19891014	2.4	13.2	23.984	13.17858992
19891015	17.5	13.8	23.791	14.51045465
19891016	0	13.8	24.909	17.58565444
19891017	0.5	14.2	25.08	14.48228132
19891018	1.8	14.6	26.143	16.7467424
19891019	0	14.6	26.5048	18.60473202
19891020	0	12.6	27.371	20.19103983
19891021	16.8	13.6	25.413	13.08386643
19891022	1.5	13.6	25.708	17.20908192
19891023	31.5	14.2	23.37	13.18699356
19891024	14.5	13.6	22.4596	12.10505906
19891025	2.5	13.2	24.998	15.68477237
19891026	1.2	13.8	24.449	11.41021666
19891027	7.5	14.8	23.56175	10.33299748
19891028	10	14.6	23.926	12.97318204
19891029	0	13.8	25.87193333	19.05286936
19891030	0	14.2	23.7656	11.21872503
19891031	31.5	15.2	24.886	14.64141759
19891101	5.2	13.6	23.979	13.96193347
19891102	6.8	14.2	24.43	13.67963573
19891103	0	14.6	25.25915385	12.60747099
19891104	0	14.2	23.79026667	13.77464549
19891105	0	13.8	24.795	16.38444156
19891106	23.5	13.6	26.372	18.59398013
19891107	0	12.8	25.198	13.19478675
19891108	0.5	13.2	23.73933333	10.68936044
19891109	0	14.2	26.26706667	19.43602354
19891110	0.5	14.2	26.18533333	17.97398713
19891111	0	13.2	23.6255	10.1238648
19891112	0	13.2	23.93	15.06095691
19891113	11.5	14.2	23.402	10.22665626
19891114	3.5	14.4	24.208	12.16259245
19891115	9.5	13.2	25.351	17.20960963
19891116	7.5	13.4	26.097	18.3550388
19891117	0	14.6	25.4508	15.4832155
19891118	0	13.8	26.134	13.13574105
19891119	0	13.8	27.098	17.38391919
19891120	45.5	13.2	25.475	16.71815807
19891121	1.5	14.2	23.49275	9.736488761
19891122	0	13.8	25.23460256	13.97535204
19891123	4.5	14.2	25.402	12.93050496
19891124	0	14.6	26.34266667	13.68761233
19891125	0	12.6	25.386	16.49810473
19891126	0	12.8	27.496	20.45820203
19891127	0	12.6	27.303	21.33555025
19891128	11.2	13.8	25.718	14.91312572
19891129	16.2	14.8	24.982	14.38772858
19891130	1.5	14.2	24.731	15.65343377
19891201	38.5	14.4	24.848	11.16963131
19891202	9	13.6	22.881	9.884135724
19891203	4.8	13.8	25.236	15.74361659
19891204	14.2	14.2	22.72316667	10.63388823
19891205	0	13.6	24.805	16.10397154
19891206	0	12.4	26.015	18.64002541
19891207	0.8	12.2	25.6512	16.46625189
19891208	0	12	26.453	18.87373844
19891209	35.5	13	25.031	13.78001703
19891210	4.5	15.4	24.381	9.962018841
19891211	7.5	13.4	24.72558333	15.29259522
19891212	0	14.6	24.06406667	12.49388368
19891213	0	14.2	25.233	10.712982
19891214	0.8	13.2	24.219	10.58336107
19891215	0	10.8	26.345	17.43318703
19891216	0	10.6	25.09973333	16.54261481
19891217	0	12.2	26.63433333	18.95147227
19891218	0	12.6	25.499	16.15987882
19891219	0	11.6	26.288	19.33155748
19891220	0	11.8	26.05733333	16.79544035
19891221	0	12.2	25.9088	17.6855619
19891222	0	12.6	26.284	16.92710004
19891223	0.5	11.8	26.16733333	18.32705122
19891224	12.2	11.6	25.601	17.31628736
19891225	9.2	13.4	22.85033333	9.701598775
19891226	54.5	14.8	23.295	11.10285142
19891227	35.5	14.8	21.685	10.2179159
19891228	3.5	14.2	21.634	9.968541812
19891229	12.5	13.6	25.74	14.55399081
19891230	4.8	13.8	25.372	14.30778548
19891231	6.8	14.4	22.971	11.89667294
19900101	8.5	14.8	22.55433333	11.26751133
19900102	0.1	14.2	25.243	13.82656114
19900103	1.5	13.6	25.1608	15.24117068
19900104	26.8	12.2	24.781	14.99805515
19900105	0	13.6	23.1725	12.07059901
19900106	23.2	13.4	23.327	10.93003661
19900107	11.5	13.4	23.519	13.50177864
19900108	6.5	13.2	22.43833333	10.69508259
19900109	14.5	13.6	23.032	10.83454574
19900110	34.5	14.2	23.998	12.51597369
19900111	3.7	13.4	22.73733333	9.572690186
19900112	25.5	14.2	21.362	9.455159457
19900113	0.5	12.2	23.03933333	12.55910408
19900114	0.7	13.4	24.763	13.21941083
19900115	0	13.8	24.943	11.81517469
19900116	0	13.6	26.59025	17.00280956
19900117	0	13.2	26.41075	17.41315235
19900118	1.5	13.2	26.32975	17.82496308
19900119	1.5	13.2	26.033	13.82507885
19900120	0	13.2	26.452	17.87319225
19900121	0	12.4	27.06233333	20.2404876
19900122	2.5	12.8	25.881	16.48967903
19900123	0	13.4	27.992	21.86344448
19900124	0	13.8	28.62626667	23.20142797
19900125	0	12.6	28.56466667	22.97318105
19900126	1.5	14.8	24.474	10.2961446
19900127	0	13.6	27.55133333	18.18521659
19900128	0	13.6	27.19216667	17.16109902
19900129	0	13.2	27.78	20.47678268
19900130	0	13.2	25.7984	13.52299063
19900131	0	13.6	28.102	19.87842201
19900201	0	13.2	26.77866667	16.60436768
19900202	59.5	13.6	24.635	11.86503981
19900203	0	12.2	23.5508	10.55812638
19900204	5.5	12.2	24.962	13.89295164
19900205	9.6	15.2	22.66566667	10.32546837
19900206	0	12.6	24.368	12.73754822
19900207	0.8	12.8	25.793	17.82217038
19900208	10	13.2	25.763	16.38036107
19900209	17.5	14.2	25.84033333	14.13234646
19900210	3.5	13.2	25.027	13.08254986
19900211	23.5	14.2	24.551	12.16370757
