date	prec	tmin	tmax	srad
19901120	0	17.1	36.9	24.1
19901121	0	21.1	36.8	22.4
19901122	0	22.3	36.7	23
19901123	0	19.2	37.2	23.4
19901124	0	17.4	37.3	23.9
19901125	0	18.7	37.1	23.7
19901126	0	20.1	36.5	22
19901127	0	20.5	36.7	23.1
19901128	0	18.8	37.5	22.9
19901129	0	20.9	36.9	21.1
19901130	0	21.7	35.2	21.5
19901201	0	17.4	36.4	23.3
19901202	0	17.1	37	23.3
19901203	0	18.9	38.2	23.4
19901204	0	17.3	36.8	23.4
19901205	0	17.6	36.5	21.3
19901206	0	16.1	35.6	21.4
19901207	0	15.8	36.4	23.4
19901208	0	17.5	36.1	22.6
19901209	0	19	35.5	19.9
19901210	0	18.5	36.2	23.4
19901211	0	22.3	35.3	21.9
19901212	0	23.8	35	23.1
19901213	0	21.3	37.4	19.7
19901214	0	20.4	36.5	24.3
19901215	0	22.2	34.9	14.7
19901216	0	22.6	37.1	22.6
19901217	0	21.3	38.2	21.1
19901218	0	21.4	36.2	22.6
19901219	0	20.5	37.2	23.4
19901220	0.5	22.7	36.1	22.3
19901221	0	20.5	35.3	19.6
19901222	0.8	21.5	31	19
19901223	0	21.5	31	17.9
19901224	0	21.8	27.7	8.7
19901225	0	19.5	34	18.7
19901226	0	18.3	35.9	23.7
19901227	0	17.5	35.4	23.8
19901228	0	17.1	35.4	23.6
19901229	0	18.6	34	22.6
19901230	0	20.2	33	23
19901231	0	18	27.3	16.9
19910101	0	16.7	29.7	21.6
19910102	0	16.6	29.9	21.2
19910103	0	17.8	31.5	19.8
19910104	0	19.6	33.5	21.3
19910105	0	20.1	34.5	20.6
19910106	0	21.4	34.4	23.4
19910107	0	20.3	35.4	23.8
19910108	0	19.4	34.6	23.1
19910109	0	19.1	35.4	24.3
19910110	0	21.2	34	23.1
19910111	0	21.4	35.1	22.7
19910112	0	20.6	34.6	20.7
19910113	0	20.3	33.6	19
19910114	0	20.4	34.9	20.4
19910115	0	20.5	34.5	22.1
19910116	0	19.3	36	23.1
19910117	0	18.2	36.5	24.3
19910118	0	20.7	36.7	24.6
19910119	0	20.6	37.3	24.3
19910120	0	21.9	36.6	20.7
19910121	0	23.2	36.5	24.2
19910122	0	22.6	35.9	24.3
19910123	0	20.8	36.2	24.4
19910124	0	20.3	35.5	23.8
19910125	0	21.1	36.8	22.5
19910126	0	19.7	38.7	24.3
19910127	0	22.2	37.9	23.1
19910128	0	22	38.1	21
19910129	0	21.2	37.7	18.7
19910130	0	20.2	37.9	24.3
19910131	0	18.9	38.2	24
19910201	0	20.6	37.7	24.3
19910202	0	20.6	38	23.7
19910203	0	19.4	38.5	23.7
19910204	0	18.9	38.3	24.1
19910205	0	18.7	38.3	23.5
19910206	0	22.8	37.6	23.8
19910207	0	22.3	39.3	23.5
19910208	0	19.8	38.1	23.2
19910209	0	21	37.7	23.5
19910210	0	21.8	39	23.1
19910211	0	23.8	38.5	20.6
19910212	0	23.6	37.6	17.7
19910213	0	19.9	39.1	23.9
19910214	0	23.1	36.5	15.7
19910215	0.3	23.5	36.5	21.3
19910216	0	22.5	36	24.1
19910217	0	22.4	37.1	24.6
19910218	0	21.1	38.8	24.4
19910219	0	22.4	39	22.7
19910220	0	22	39.4	24.5
19910221	0	22	39.8	24.8
19910222	0	23.4	38.1	24.8
19910223	0	21.1	41.2	24.7
19910224	0.2	25	39	21.7
19910225	0	22.7	36.7	21.4
19910226	21.1	23.7	38.5	24.4
19910227	0	20.1	30	11.1
19910228	0	22.7	36.2	23.1
19910301	0.7	23.7	35.9	21.4
19910302	0	22.3	28.4	9.4
19910303	0	21.4	37.1	23.6
19910304	0	22	38.2	24.5
19910305	0	23.1	37.8	23.4
19910306	0	24.3	37.5	22.8
19910307	0	23.8	37.5	17.3
19910308	0	23	37.7	19.8
19910309	0	23.4	38.1	21.5
19910310	0	23.7	40.4	23.5
19910311	0	22.5	40.4	22.9
19910312	7	21.5	38.3	24.1
19910313	0	21.4	36.5	20.1
19910314	0	21	35.2	21.5
19910315	0	22.3	34.4	19.9
19910316	0	22.1	34.9	15.3
19910317	0	24.5	36.5	20.7
19910318	0	24.1	38.3	22.8
19910319	0	24.5	36.7	23.7
19910320	0	23.2	37.7	22.8
19910321	0	24.6	36.7	19.2
19910322	3.7	25.2	36.4	15.4
19910323	0	22	35.2	20.4
19910324	1	24.6	37.2	20.7
19910325	0	23.9	34.8	22
19910326	0	21.9	37.6	21.7
19910327	0	22.7	38.5	23.4
19910328	0	23	37.8	23.3
19910329	0	23.8	39.5	21.2
19910330	0	25.6	39.4	23.7
19910331	6.2	25.5	36.7	24.4
19910401	0	22.3	35.6	22.9
19910402	0	24.7	36.5	22.2
19910403	0	25	36.1	24.3
19910404	0	25	37.3	22.9
19910405	0	24	37.5	22.9
19910406	0	23.4	36.8	22.2
19910407	0	24	38.2	24.1
19910408	1.9	24.7	37.2	21
19910409	6.7	24	37.2	20.9
19910410	0	21.6	33.6	18.7
19910411	0	21.5	37.5	20.7
19910412	0	24.6	37.4	21.6
19910413	15	25.2	37	20.5
19910414	0	24.6	37	15
19910415	0	23	37.5	21.1
19910416	0.2	24.6	36.9	22.5
19910417	0	22.4	36.7	22.6
19910418	0	21.3	28.4	10.2
19910419	3.3	23	35	23
19910420	0	20.5	35	20.3
19910421	0	23.3	36.1	24
19910422	0	24.4	36.1	24.5
19910423	0	25.8	38.1	23.1
19910424	0	25.6	34.5	16.4
19910425	0	22.6	34.8	16.4
19910426	0	24.4	35.4	17.8
19910427	40.8	24.4	37.2	24.1
19910428	0	21.9	28.4	8.7
19910429	0	22	36	22.3
19910430	0	21	28.5	10.1
19910501	0	21.9	33.9	21.6
19910502	0	23.5	34.6	22.3
19910503	2.2	24.1	35.7	22.1
19910504	0	22.7	35	17.3
19910505	10.8	22.5	33.5	19.9
19910506	0	22.7	35.7	18.7
19910507	0	24.5	36.6	22.6
19910508	0	24.4	36	19.8
19910509	25.1	25.5	34.7	19.3
19910510	0	21.4	32.6	13.9
19910511	0	22.6	35	21.5
19910512	26.5	25.3	32.9	10
19910513	42	21.6	30.7	10.7
19910514	0	21.6	32.2	20.2
19910515	2.4	23.6	34	21.9
19910516	0	21.6	29.5	13.7
19910517	0	22	32.1	15.3
19910518	0	23.9	32.2	17
19910519	0	24	32	17.7
19910520	0.7	23.5	33.5	19.1
19910521	9.3	23.3	32.5	17.6
19910522	0	20.1	31.1	8.4
19910523	0	24.1	29.2	12.9
19910524	0.5	22.4	26.1	9.3
19910525	0	22	30	14
19910526	10.3	22.4	28.3	12.5
19910527	0	22.5	31.6	20.8
19910528	0.1	22.9	29.6	8.9
19910529	14.2	21.6	30.8	17.2
19910530	19.4	22.5	30.5	15.5
19910531	22.1	21.3	31.5	18.3
19910601	0	20.8	32	19.7
19910602	29.3	22.5	32	19.6
19910603	0	21.4	32.3	17.1
19910604	0	22.3	32	21.2
19910605	4.5	23.8	33.5	20
19910606	0	20.6	32.2	17.7
19910607	0	21	29.8	11.8
19910608	0	22.4	32.3	19.6
19910609	0	23.5	33.5	19.6
19910610	0	24.1	33.2	19.3
19910611	0	22.7	32	19.4
19910612	7.3	23.5	32.2	13.7
19910613	0	23	31.5	19
19910614	0	23.4	31.6	17.3
19910615	14.5	22.2	29	9.8
19910616	0	21	31.2	21.5
19910617	2.4	21.4	29.5	9.8
19910618	0	22.2	33.1	20
19910619	11.7	22.8	32.7	21.7
19910620	0	20.9	30.1	14.7
19910621	0.8	20.9	30.1	16.3
19910622	13.2	22.7	31.5	18.5
19910623	0	21.1	29.6	15.8
19910624	0	22.5	31.6	19
19910625	0.5	21.5	32	15.7
19910626	118.2	21.3	31.5	15.4
19910627	1.5	20.4	26.8	8.9
19910628	0	20.7	30.5	18.5
19910629	26.3	20.8	31.3	19.8
19910630	0	19.3	26.5	9.7
19910701	13.6	21.3	28.6	13.4
19910702	22.1	22.5	29.6	11.5
19910703	5.9	20.7	28.9	17.2
19910704	0	19.8	27.6	11.9
19910705	0	19.4	30	13.2
19910706	0	21.8	31.5	19.5
19910707	22.4	22	31.3	18.3
19910708	0	21.3	27	11
19910709	0	19.2	27	9.3
19910710	0	20.8	29.5	15.2
19910711	16.3	20.5	29.7	18.5
19910712	0	21.8	31.5	20.6
19910713	0	23	31.3	17.1
19910714	8.1	20.7	26.6	9
19910715	5.3	20.5	29	11.1
19910716	0	21.2	28.9	11.4
19910717	3.3	21.4	28.5	10.1
19910718	0	20.6	30	19.5
19910719	4.3	22.4	31	16.3
19910720	15.2	21	27.2	9.9
19910721	0.2	21.8	29.8	19.3
19910722	28.1	20.7	24.5	8.3
19910723	0	20.4	29.5	17.8
19910724	0	22.4	29.7	15.5
19910725	10.8	22.8	29.1	10.6
19910726	0	20.2	25.7	8.8
19910727	0	20.7	28.1	12.8
19910728	0	20	29.6	16.9
19910729	4.2	21.3	30	13.1
19910730	10.5	21.3	29.4	15.7
19910731	0	21.3	28.2	13.4
19910801	0	20.7	30.5	19
19910802	0	20.6	30.3	11.6
19910803	0	22.1	29	12.6
19910804	0	21.6	29.8	14.7
19910805	0	22	29.6	15
19910806	8.8	21.8	28.1	9.8
19910807	1.1	20.4	29.4	15.4
19910808	0.5	22	29.1	10.2
19910809	0	22	29.6	15.9
19910810	3.4	22.5	29	9.8
19910811	0	22.1	25.2	8.7
19910812	0	22.2	29.9	14.8
19910813	3.6	21.5	29.5	12.4
19910814	0	20.2	29.5	16.1
19910815	3.8	21.6	30.6	19.1
19910816	0	21.8	29.5	18.6
19910817	66.4	19.4	23.8	9.7
19910818	3.4	19.3	26.7	9.6
19910819	0	21.6	28.6	11.6
19910820	7.6	20.3	28.8	12.5
19910821	7.4	21.2	30.5	19.8
19910822	0	19.8	30.3	19.1
19910823	47.7	21.3	30.6	13.4
19910824	100.3	19.8	30	16.4
19910825	0	21.3	29	12
19910826	1.1	21.5	28.6	10.1
19910827	7.7	21	29.2	17.1
19910828	0	20.1	30	16.4
19910829	26.5	20.3	30.2	10.5
19910830	15.8	19.8	28.5	11.8
19910831	4.6	21.1	30.5	19.3
19910901	24.2	20.8	31.1	14.3
19910902	16	20.4	31.9	20.5
19910903	0	19.3	32	16.3
19910904	24	20.7	32.1	21.6
19910905	3.6	21.1	31.1	17.4
19910906	2.5	20.1	31.4	18.3
19910907	0	21.2	30.9	19.2
19910908	0	21.5	31.2	21.5
19910909	0	21.6	32.6	24.1
19910910	0	21.1	33.1	19.9
19910911	17	21.7	33.4	19.3
19910912	0.4	20	28.5	9.6
19910913	0	22	31.4	13.3
19910914	0	21.3	32.2	19.3
19910915	0	20.4	32.5	21.7
19910916	6.5	21.2	30.3	14.5
19910917	0	19.8	31	18.1
19910918	4.7	20.5	29.4	13.3
19910919	1.4	20	29.3	10
19910920	0	20.7	31.8	14.7
19910921	0	20.6	32.3	20.5
19910922	0	21.7	33	22.9
19910923	14.1	20	31.4	16.7
19910924	0	20.4	31.6	13.7
19910925	0	20.1	32	17.8
19910926	0	19.1	32.7	18.6
19910927	0	20.8	33	20.9
19910928	0	22.2	32.7	24.3
19910929	0	22	31.8	23.2
19910930	0	21.2	31.9	20
19911001	0.6	22.4	32	19.3
19911002	0	21.5	32.1	19.4
19911003	20.7	20.8	30.2	15.3
19911004	1.7	20.9	30.6	20.4
19911005	0	21.4	31.1	14.1
19911006	16	21.3	28.4	13.8
19911007	0	20	32.2	21.9
19911008	0	21.7	31	15.8
19911009	3.1	20.6	31.9	18.1
19911010	0	20.6	31	20.2
19911011	0	20.5	32.4	21.5
19911012	0	19.6	31.9	24.3
19911013	0	20.9	32.6	22.6
19911014	0.7	21.4	32.4	20.1
19911015	24	19.5	30.4	20.2
19911016	0	19.7	31	18.5
19911017	0.5	20.8	31.5	20.5
19911018	0	20.8	32.7	19
19911019	0	19.9	31.5	21.1
19911020	0	18.5	33.4	24.5
19911021	11.3	18.6	32.9	22.1
19911022	2.6	19.6	32.5	21.7
19911023	2.3	20.5	31.8	17.4
19911024	0.5	19	32.3	17.9
19911025	5.2	19.8	32	17.7
19911026	1.8	19	31.9	17.5
19911027	6	18.5	32.2	18.9
19911028	0	19.4	33.5	19.7
19911029	0	19.5	31	19.7
19911030	0	19.7	31.5	15.9
19911031	2.2	19.8	32.2	21.2
19911101	0	19.8	31.9	16.8
19911102	0	19.9	33.5	23.6
19911103	0	19.8	32.6	23.8
19911104	0	20.8	34.3	23.9
19911105	0	18.2	33.9	23.1
19911106	0	17.8	32	17.5
19911107	0	16.8	33.3	23.7
19911108	0	15.8	33.6	23.8
19911109	0	15.9	32.9	23.5
19911110	0	16.5	33.2	23.3
19911111	0	18.1	33.4	23.3
19911112	0	16.7	32.5	21.6
19911113	0	16.1	34.1	21.9
19911114	0	17	33.6	20
19911115	0	17.6	33.5	19.7
19911116	0	15.8	33.6	21.2
19911117	0	17.2	35.1	22.6
19911118	0	16.9	35.7	22.9
19911119	0	16	35.3	23.9
19911120	0	17.4	33.2	23.5
19911121	0	19.2	34.5	23.3
19911122	0	18.8	35.5	23.1
19911123	0	18.2	36.7	23.4
19911124	0	18	36.2	23.1
19911125	0	17	34.6	23.7
19911126	0	15.5	35.9	23.5
19911127	0	17.4	35.1	22.1
19911128	0	20	35.4	19.1
19911129	0	17.7	35.8	22.4
19911130	0	18.5	35	21.2
19911201	0	17	34.6	22.1
19911202	0	17.6	34.6	20.9
19911203	0	17	35.3	21.8
19911204	0	20.1	35.8	21.6
19911205	0	18.7	35.8	19.6
19911206	0	18.1	37.5	21.9
19911207	0	17.4	36.4	22
19911208	0	20.4	36.5	22.8
19911209	0	19.1	36	22.9
19911210	0	18.6	36	23.2
19911211	0	19.3	35.2	21.3
19911212	0	20.2	34.8	22.9
19911213	0	21.6	35.4	22.8
19911214	0	21.5	34	19.6
19911215	0	19.1	32	22.6
19911216	0	17.5	31.9	20.6
19911217	0	17.2	32.5	14.6
19911218	0	17.9	32.1	15.5
19911219	0	19.7	33	14.3
19911220	0	19.8	33.5	20
19911221	0	18.1	33.5	22.6
19911222	0	18.4	33.1	23.4
19911223	0	16.8	30.7	23.5
19911224	0	15.1	31.7	22.8
19911225	0	16.7	31.5	18.7
19911226	0	18.1	34	22.2
19911227	0	20.2	33.5	20.5
19911228	0	19.5	33.5	21.4
19911229	0	19.5	34.7	19.2
19911230	0	17.8	33.6	23.7
19911231	0	17.9	32.5	23.1
19920101	0	17.6	32	22.1
19920102	0	17.1	28.6	14.8
19920103	0	17.3	30	19.4
19920104	0	16.4	28.8	18.1
19920105	0	14.3	27.7	16.8
19920106	0	14.2	29.4	18.8
19920107	0	16.3	30.8	20.3
19920108	0	17.7	32.8	20.9
19920109	0	17.6	31.6	23.1
19920110	0	17.3	32.1	17.3
19920111	0	16.5	32.6	17.5
19920112	0	17.7	31.1	16.9
19920113	0	17.2	32.2	14.4
19920114	0	15.6	31.8	22.4
19920115	0	16	32.8	23.8
19920116	0	19	34.9	22.3
19920117	0	19.9	33.5	21.5
19920118	0	22.9	35.4	16.3
19920119	0	18.7	34.1	20.7
19920120	0	17.5	34.6	23.8
19920121	0	19.7	36.4	23.9
19920122	0	19.2	34.2	22.6
19920123	0	21.8	33.2	17
19920124	0	21.6	30.6	12
19920125	0	21	33.2	22.2
19920126	0	18.4	36	23.9
19920127	0	19	34.5	24.2
19920128	0	19.6	35.1	24.4
19920129	0	19.9	35.3	24.1
19920130	0	19.5	35.4	24.1
19920131	0	20	36.1	24
19920201	0	20.6	35.5	23.1
19920202	0	21.4	35.6	24
19920203	0	18.4	35.9	24.4
19920204	0	20.6	35	23.6
19920205	0	20.9	35.4	23.8
19920206	0	21.5	35.5	22.2
19920207	0	21.3	36.5	23.2
19920208	0	20	35.7	22.4
19920209	0	23.7	36.5	20.4
19920210	0	21.9	36.6	21.2
19920211	0	22.8	35.7	17.8
19920212	0	22.7	35.5	23
19920213	0	22.3	35	22.2
19920214	0	21.1	35	21
19920215	0	20.3	35	22.5
19920216	0	20.8	35.7	23.3
19920217	0	20	36	23.7
19920218	0	21.4	36.5	23
19920219	0	22	36.4	21.3
19920220	0	19.2	37.6	24.5
19920221	0	20	38	22.4
19920222	0	19.3	39.4	25
19920223	0	20.3	38.2	25.1
19920224	0	22.5	36.6	22.3
19920225	0	21	34.6	21.7
19920226	0	19.4	34.2	12.9
19920227	0	20.6	34.8	18.4
19920228	0	21	37	21.9
19920229	0	21.6	37	22.6
19920301	0	20.6	36.5	21.7
19920302	2.5	23.7	36.8	18.7
19920303	0	25.2	36	15.8
19920304	0	22.7	37.6	21.9
19920305	0	23	37.6	20.5
19920306	0	23.9	38.2	20.4
19920307	0	22.4	38.4	20.3
19920308	0	21.5	37.8	18.9
19920309	0	22.5	38	19.7
19920310	0	22.2	37.9	22.3
19920311	0	22.9	38.2	22.7
19920312	0	22.9	37.6	23.8
19920313	0	22	37.6	24
19920314	0	22.9	38.5	24.6
19920315	0	23.1	36.8	22.7
19920316	0	21.3	37.7	23.8
19920317	0	22.3	37.4	24.4
19920318	0	21.5	37.7	24
19920319	0	23.5	34.1	22
19920320	0	24.5	36.8	9.7
19920321	0	24.6	35.6	9.4
19920322	0	25.6	33.2	10.4
19920323	0	25.7	37.4	12.7
19920324	0	26.3	37	20
19920325	0	24.1	36.5	19.3
19920326	0	26.3	37.2	19.1
19920327	0	26.7	38.5	12.4
19920328	0	27.5	38.1	11.7
19920329	0	22.3	36	23.3
19920330	0	20.5	37.3	24.1
19920331	0	21.3	38.3	24.2
19920401	0	21.7	38.1	24.4
19920402	0	24.4	36.7	23.1
19920403	0	24.5	37.6	18
19920404	0	24	33.8	19.6
19920405	0	24.4	34	21.2
19920406	0	22.2	35.2	19.5
19920407	0	24.5	32.6	19.9
19920408	0	23.9	35.5	17.7
19920409	0	24.4	34.4	18.4
19920410	6.3	23.4	35.5	16.7
19920411	0	20.8	30.4	9
19920412	0	21.4	33.3	23.4
19920413	0	24.3	35.5	17.5
19920414	0	22.7	34.9	24.8
19920415	0	22.4	34.7	22.4
19920416	0	26	37.1	22.5
19920417	0	23	35.1	20.4
19920418	12.5	23.9	34.4	23.3
19920419	0	22.8	33.7	14.5
19920420	0	23.9	34	19.7
19920421	0	24.7	33.4	18.9
19920422	0	23.2	36	16.9
19920423	0	24.4	35.1	22.6
19920424	0	23.7	25.4	23.8
19920425	0	24.7	36.1	24
19920426	0	23.9	35.7	17.7
19920427	0	24.1	38.1	17.7
19920428	0	25.5	34.2	16.6
19920429	4.6	25.7	34.9	17.7
19920430	1.1	24	35	18.1
19920501	3.2	24.4	34.7	20
19920502	0	22	31.5	20.8
19920503	0	22.8	34.5	22.3
19920504	50	25.6	33.5	21.4
19920505	8	20	28.2	8.6
19920506	0	21.3	33.4	21.7
19920507	0	23.8	35	22.7
19920508	0	22.4	32.5	19.3
19920509	0	23.1	31.7	22.6
19920510	18.1	22.4	31.6	20.6
19920511	0	21.9	31.8	18.8
19920512	0	23.4	32.5	14.5
19920513	0	21.9	31.6	17.3
19920514	0.2	21.4	31.3	17
19920515	12.7	22.8	32.7	19.8
19920516	0	21.3	32.2	14.8
19920517	0	22.7	32	16.6
19920518	0	22.9	32.5	22.1
19920519	0	24.3	32.3	14
19920520	0	23.6	30	9.2
19920521	0	22.8	28.7	14.4
19920522	6	22.6	32.9	20.7
19920523	12.2	23.6	32.4	18.2
19920524	0.8	22.6	32.5	21.6
19920525	0.8	21.7	34	9.6
19920526	4.5	21.1	32.1	21.8
19920527	4.8	22.4	33.8	19.6
19920528	5.1	21.5	34.3	19.1
19920529	0	21.7	29.2	8.6
19920530	0	21.5	31.3	18.3
19920531	0	23.1	32.5	12.2
19920601	0	23.2	32.4	19.5
19920602	0	19.6	30	19.6
19920603	0	20.3	30.2	12.4
19920604	0	20.8	31.8	15.7
19920605	0	20.6	29.3	22.5
19920606	0	21.1	31.6	19.3
19920607	0	23.5	31.1	17.4
19920608	9.8	22.8	31.6	14.8
19920609	0	19.6	28.4	15.5
19920610	0	21.3	29.9	18.7
19920611	0	22.4	31.5	18.7
19920612	20.3	22.7	31	19.4
19920613	0	21.1	31	15.7
19920614	13.1	21.2	29.5	16.2
19920615	0	20.3	29.7	21
19920616	6.5	20.1	31	15.8
19920617	2.1	19	31	18.8
19920618	0	20.3	29.4	21.4
19920619	0	21.8	31	19.8
19920620	0	21.8	32.5	19.2
19920621	0	20.5	29	18.3
19920622	0	22.4	29.3	14.7
19920623	0	22.5	29	17.5
19920624	0	20.4	27	11.8
19920625	26.7	20.8	29.6	9.9
19920626	0	20.5	28.5	12.2
19920627	0	22.2	28.8	17.6
19920628	0.8	21.5	26	15.3
19920629	16	21.2	29.6	17.8
19920630	0	18.6	30	12.2
19920701	0	21.7	28.7	20
19920702	20.1	20.8	28.5	14.3
19920703	0	20.4	27.8	15.4
19920704	0	21.3	30.2	18.5
19920705	10.2	21.3	29.7	19.3
19920706	0	18.5	28.5	16.5
19920707	10	22	30.3	14.8
19920708	24	20	30.4	13.6
19920709	7.1	19.4	28.5	13.9
19920710	0	21	28.6	18.9
19920711	0	21.5	30.7	17.1
19920712	5	21	29.3	17.2
19920713	14.7	19.7	29.5	11.6
19920714	8.9	21.3	28.5	8.5
19920715	0	21.3	28.4	8.5
19920716	7.8	20.5	29.5	21.7
19920717	0	20.4	31	15.1
19920718	0	19.5	26.7	10.9
19920719	0	21	28.7	14.1
19920720	0	20.8	30.3	16.4
19920721	0	21.5	30	18.1
19920722	0.3	21.5	29	13.6
19920723	0	22.3	28.3	13
19920724	0	21.7	28.5	13.6
19920725	2.3	21.2	26.8	12.4
19920726	2.8	20.4	26.6	16
19920727	0	21.2	27	13.5
19920728	45	21	27.4	18.1
19920729	7.7	20	28.4	13.6
19920730	4.5	20.9	30	16.7
19920731	0.3	18	29	18.5
19920801	14	21	25.2	16
19920802	0	21.6	25.9	12.4
19920803	0	20.1	28.6	17.5
19920804	0	21.7	28	18
19920805	0	21.4	30.2	18
19920806	25	21.4	26	19.6
19920807	2.2	21	26.5	9
19920808	0.5	20.8	28	15.4
19920809	0	21.1	27.4	18.9
19920810	7	20.7	27.5	18.2
19920811	20.1	20.7	28.2	16.2
19920812	11	21.4	27	15.5
19920813	0.8	19.6	23.6	9.5
19920814	0	19.7	25	10.9
19920815	4.2	21.3	27.6	14.5
19920816	11.3	20.1	28.9	22.7
19920817	4	20.8	30.5	19.2
19920818	4.3	20.6	27.7	10
19920819	0	19.8	29.3	12.9
19920820	30.5	21.6	30	19
19920821	5.5	18.8	24.1	12.1
19920822	0	21.5	26.3	10.7
19920823	0	21.3	27.2	9.7
19920824	1.7	19.3	27.9	21.8
19920825	18	20.8	30.5	11.6
19920826	18.5	20.7	27.5	12.2
19920827	0	20.2	27.7	14.5
19920828	2.7	21.4	27.6	12.7
19920829	0	21	27.5	10.9
19920830	13.3	20	26	9.2
19920831	0	19.7	26.5	15.8
19920901	8.3	20.4	27.7	16.1
19920902	15.6	19.9	28.8	19.4
19920903	0	18.9	29.2	19.6
19920904	12.2	20.9	24.6	11.5
19920905	18.8	20.4	27.8	14
19920906	17.1	20	29	14
19920907	0	20.7	27.9	19.1
19920908	0.5	19.8	29.2	22.1
19920909	0	20.6	29.7	17.7
19920910	5.3	19.7	29.5	20.1
19920911	0	20.2	28.2	11
19920912	0	20.3	28.7	14.3
19920913	16.5	20.9	28.7	11.9
19920914	15.4	20.5	28	14.6
19920915	0.2	21.2	28.8	19.5
19920916	27.2	20.2	29.2	18
19920917	0	19.6	30.7	16.2
19920918	28.2	20.5	29.8	14.2
19920919	46.3	20.2	28.7	14
19920920	0.8	21.2	27	10.8
19920921	0	19.3	28.5	10.9
19920922	0	19.8	29.1	14.4
19920923	0	19.5	29.4	12.2
19920924	0	20.4	30	23.2
19920925	5.6	20.8	29	21
19920926	0	20.3	32.8	16.5
19920927	2.2	20	31.3	21.2
19920928	0	18.5	31.3	22.6
19920929	2.3	21.2	30	19.4
19920930	0	20.4	29	19.3
19921001	0.7	19.3	29	13.4
19921002	2.6	20.5	31	18
19921003	0	20.3	31	18.2
19921004	25.7	19	31.2	19.9
19921005	0.5	19.1	29.9	21.1
19921006	0	20	32.1	20.1
19921007	0	19.7	30.6	18.5
19921008	0	20.5	27	14.5
19921009	4.2	21.8	30.7	18.2
19921010	15.2	21	32.4	19.8
19921011	0	20.1	30	11.7
19921012	0	21.7	31.8	22.7
19921013	0	20.3	31	23.8
19921014	0	20.4	29.9	17.4
19921015	0	19.8	31	20.8
19921016	0.2	19	33	22.4
19921017	4.5	20.5	32.2	23.5
19921018	7.5	21.8	32	18.7
19921019	0	19.5	32.5	25.2
19921020	0	20.5	30.1	18.5
19921021	2.5	21.3	31	17.1
19921022	0	20.5	31	22.2
19921023	0	20.4	31.6	24.5
19921024	4.4	20.7	31.6	22.8
19921025	0	20.5	31.4	23.9
19921026	0	19.5	34	24.3
19921027	0	17.4	32.5	24.3
19921028	0	17.9	33.6	23.1
19921029	0	18	32.7	22.6
19921030	0	20.8	29.2	18.1
19921031	0	20.5	33.3	23.6
19921101	0	20.8	34.1	23.5
19921102	0	18.4	32.4	23.3
19921103	0	18.8	32.5	22.8
19921104	0	20	31.5	22.6
19921105	3.3	20.5	33.1	17.9
19921106	6.8	21.3	31.8	17.4
19921107	0.1	21.1	32.1	18
19921108	11.6	21.3	29.5	14
19921109	0	19.5	29	13.3
19921110	0	20.2	32.6	21.9
19921111	0	17	31.6	20.1
19921112	0	17.9	32.9	22.8
19921113	0	17.5	32.2	19.1
19921114	0	16.8	32.4	23.2
19921115	0	17.2	32	22.9
19921116	0	16.6	33.1	23.2
19921117	0	17.1	33.2	21.7
19921118	0	17.7	34.3	23.5
19921119	0	18	33.5	21.6
19921120	0	17.7	34	23.1
19921121	0	18.9	33.7	24.2
19921122	0	19.2	33.2	21.7
19921123	0	18.7	30.7	19.7
19921124	0	16	30.9	18.4
19921125	0	20.3	32.4	16.1
19921126	0	20.7	32.5	23.1
19921127	0	19.6	32.3	22.1
19921128	0	18.8	33.1	21.4
19921129	0	18.5	32.6	22.3
19921130	0	18.6	33.4	22.9
19921201	0	19	33.5	21.2
19921202	0	18	34.2	20.6
19921203	0	18.5	35.2	21.3
19921204	0	20	34.4	21.9
19921205	0	20.3	33.8	14
19921206	0	21.5	34	9.4
19921207	0	18.7	35.2	24.3
19921208	0	16.9	34.7	19
19921209	0	15.1	33.8	24
19921210	0	17.4	33.2	22.9
19921211	0	17.7	35	23.2
19921212	0	17.9	33.5	23.4
19921213	0	18.6	36	23.5
19921214	0	18	36.5	24.3
19921215	0	19	34.7	24.3
19921216	0	16.7	34	23.1
19921217	0	19	34	20.3
19921218	0	17.7	33.8	22.8
19921219	0	17.6	34	22.8
19921220	0	17.3	34.5	24.1
19921221	0	18	33.5	24.3
19921222	0	18.9	33.4	23.8
19921223	0	18.8	32.2	20
19921224	0	18.4	33.3	21
19921225	0	17.8	33.5	22.8
19921226	0	17.9	34.4	22.8
19921227	0	18.3	34.2	22.2
19921228	0	17.5	35.5	20.1
19921229	0	17.4	34.7	23.1
19921230	0	17.1	33.3	23
19921231	0	19.3	34.6	19.3
19930101	0	21.9	36.9	24
19930102	0	21.5	37.2	23.9
19930103	0	20.4	36.4	23.8
19930104	0	20.6	34.3	22
19930105	0	18	30.9	19.2
19930106	0	16.4	28.5	21.5
19930107	0	14.6	27.4	23.4
19930108	0	14.5	27.5	23.1
19930109	0	15.6	29.2	23.7
19930110	0	15.7	29	22.3
19930111	0	15.9	31.4	23.7
19930112	0	16.6	31.5	22.2
19930113	0	17.4	32.3	17.8
19930114	0	18	32	15.7
19930115	0	18.4	31.6	14.6
19930116	0	18.7	31.8	23.8
19930117	0	18.1	34	24.3
19930118	0	18.7	33.5	23.1
19930119	0	18.7	33.6	20.2
19930120	0	18.9	33.6	21.9
