date	prec	tmin	tmax	tmean	srad
19940219	0	4.62	21.84	13.23	22.36
19940220	0.19	5.48	21.87	13.675	21.49
19940221	7.42	5.15	16.24	10.695	19.98
19940222	0.61	2.56	14.61	8.585	16.45
19940223	0.77	1.74	18.58	10.16	22.72
19940224	0.08	4.2	20.12	12.16	22.79
19940225	0	5.72	21.66	13.69	23.54
19940226	0	5.38	22.95	14.165	23
19940227	0	6.77	21.62	14.195	18.68
19940228	0	5.78	21.42	13.6	23.47
19940301	0	4.33	23.52	13.925	23.22
19940302	0	8.53	19.06	13.795	18.94
19940303	0.01	6.81	23.29	15.05	21.31
19940304	0	7.45	24.63	16.04	21.28
19940305	0	6.61	24.17	15.39	24.26
19940306	0	9.02	23.78	16.4	24.84
19940307	0	7.38	21.58	14.48	20.74
19940308	0	4.8	24.42	14.61	25.74
19940309	0	8.99	23.65	16.32	24.48
19940310	0	7.57	24.87	16.22	23.58
19940311	0	7.56	27.23	17.395	23.98
19940312	0	9.71	26.52	18.115	21.02
19940313	0	10.28	26.61	18.445	19.76
19940314	0	11.02	23.84	17.43	22.32
19940315	0	11.27	27.55	19.41	21.49
19940316	0	10.8	28.09	19.445	23.33
19940317	0	12.22	29.85	21.035	26.86
19940318	0	13.99	31.79	22.89	25.96
19940319	0	13.81	31	22.405	25.99
19940320	0	13.12	30.19	21.655	21.38
19940321	0.02	11.42	29.37	20.395	24.44
19940322	0.01	11.67	27.39	19.53	25.7
19940323	0	11.87	27.71	19.79	26.75
19940324	0.03	10.82	28.55	19.685	27.04
19940325	0.81	12.09	28.95	20.52	25.42
19940326	0.05	11.13	27.63	19.38	20.2
19940327	0	10.7	27.09	18.895	22.82
19940328	0	11.87	27.77	19.82	23.72
19940329	0	12.27	28.93	20.6	26.1
19940330	0.01	12.41	30.37	21.39	24.44
19940331	0	12.89	30.33	21.61	23.26
19940401	0.33	14.85	27.64	21.245	26.78
19940402	0.14	11.52	27.26	19.39	27.36
19940403	0.13	11.23	26.99	19.11	27.65
19940404	0.17	13.13	27.48	20.305	19.19
19940405	2.67	13.07	23.75	18.41	22.54
19940406	1.13	9.77	27.71	18.74	18.76
19940407	1.76	12.59	23.48	18.035	23.87
19940408	0	10.96	27.43	19.195	26.89
19940409	0	10.49	27.36	18.925	28.62
19940410	0	11.06	28.25	19.655	27.94
19940411	0	11.25	27.53	19.39	30.28
19940412	0	12.11	27.98	20.045	25.2
19940413	0	11.15	29.24	20.195	27.5
19940414	1.28	15.07	29.89	22.48	10.98
19940415	0.03	14.41	26.37	20.39	16.78
19940416	1.12	12.73	28.33	20.53	24.52
19940417	0.37	11.9	27.47	19.685	28.69
19940418	0.08	11.34	28.04	19.69	28.04
19940419	0	13.03	27.44	20.235	24.48
19940420	0.01	12.73	29.87	21.3	26.35
19940421	0.04	13.98	28.38	21.18	19.08
19940422	1.52	14.26	26.8	20.53	11.38
19940423	0.09	12.04	28.09	20.065	22.18
19940424	0	11.84	28.73	20.285	29.56
19940425	0	12.21	30.44	21.325	29.74
19940426	0	13.62	31.36	22.49	26.93
19940427	0.01	14.35	30.78	22.565	19.87
19940428	0.01	14.5	30.74	22.62	29.16
19940429	0	14.77	30.82	22.795	19.44
19940430	0	17.26	30.92	24.09	13.43
19940501	0	16.28	31.42	23.85	25.42
19940502	0	16.14	33.06	24.6	28.58
19940503	0	18.29	35.26	26.775	30.38
19940504	0.71	18.71	34	26.355	26.21
19940505	0.03	17.76	32.67	25.215	22.68
19940506	0.01	16.8	32.42	24.61	23.76
19940507	0	16.89	33.44	25.165	25.09
19940508	0.7	18.4	34.95	26.675	25.88
19940509	0.61	19.7	31.01	25.355	25.78
19940510	3.69	16.97	29.96	23.465	21.53
19940511	4.3	14.79	30.26	22.525	28.98
19940512	0.19	13.34	32.1	22.72	30.1
19940513	0.01	16.53	32.44	24.485	25.02
19940514	0.01	15.18	31.81	23.495	19.33
19940515	0	16.71	30.9	23.805	24.59
19940516	0	17.17	31.33	24.25	25.63
19940517	0	17.85	32.29	25.07	24.98
19940518	0	16.87	32.59	24.73	21.24
19940519	0.04	16.66	32.61	24.635	18.97
19940520	0	17.12	32.84	24.98	24.88
19940521	0	17.99	32.98	25.485	14.22
19940522	0	18.66	34.63	26.645	28.51
19940523	0	19.98	35.78	27.88	28.51
19940524	0.04	19.29	34.13	26.71	19.15
19940525	0.17	19.96	34.87	27.415	31.39
19940526	0.06	18.33	34.21	26.27	22.9
19940527	0	19.14	34.54	26.84	23.65
19940528	0	18.41	35.45	26.93	28.8
19940529	0	18.84	37	27.92	28.62
19940530	0.02	19.68	37.44	28.56	28.37
19940531	0.06	19.38	37.3	28.34	27.94
19940601	0.04	21.99	36.6	29.295	30.56
19940602	0.02	20.5	36.76	28.63	25.81
19940603	0	21.91	36.56	29.235	30.2
19940604	0	20.16	36.4	28.28	14.51
19940605	0	21.11	36.32	28.715	26.78
19940606	0	20.72	35.35	28.035	30.49
19940607	0	19.69	35.85	27.77	28.37
19940608	0	19.61	36.43	28.02	22.9
19940609	0.15	20.27	36.67	28.47	23.08
19940610	0.92	21.88	35.08	28.48	24.16
19940611	4.92	20.74	32.66	26.7	20.92
19940612	0.42	19.14	32.87	26.005	19.04
19940613	0.28	19.89	33.99	26.94	14.15
19940614	0.39	20.17	34.43	27.3	23.22
19940615	0	20.51	34.69	27.6	26.21
19940616	0.26	22.79	35.49	29.14	27.68
19940617	0.76	22.53	34.92	28.725	17.86
19940618	0.17	20.82	34.33	27.575	28.3
19940619	0	21.82	34.79	28.305	19.76
19940620	0	20.59	33.61	27.1	16.56
19940621	0.04	22.08	33.68	27.88	22.79
19940622	0.37	22.11	33.31	27.71	5.44
19940623	5.28	21.8	32.48	27.14	22.64
19940624	3.24	21.01	30.96	25.985	19.15
19940625	2.18	21.63	31.66	26.645	18.9
19940626	10.66	21.32	31.4	26.36	13.32
19940627	1.22	20.09	30.06	25.075	15.84
19940628	1.32	21.01	32.42	26.715	20.63
19940629	0.72	20.69	29.47	25.08	22.36
19940630	1.27	20.35	30.16	25.255	22.18
19940701	1.29	20.22	30.07	25.145	24.23
19940702	2.13	20.09	31.69	25.89	21.31
19940703	4.69	19.85	28.7	24.275	14.94
19940704	3.55	19.77	30.08	24.925	23.87
19940705	0.99	19.52	29.53	24.525	24.3
19940706	0.28	19.76	31.29	25.525	19.26
19940707	3.75	20.55	31.78	26.165	22.43
19940708	11.35	21	28.1	24.55	15.41
19940709	0.99	20.76	30.75	25.755	26.35
19940710	0.08	21.52	29.26	25.39	25.49
19940711	2.45	21.49	27.72	24.605	23.62
19940712	12.79	20.97	28.23	24.6	18.18
19940713	0.07	21.67	29.16	25.415	25.38
19940714	0.28	21.89	29.43	25.66	28.4
19940715	0.82	21.13	30.45	25.79	24.05
19940716	3.39	21.42	32.06	26.74	16.49
19940717	9.82	21.02	28.91	24.965	16.34
19940718	4.15	21.5	31.66	26.58	23.72
19940719	5.52	19.84	25.09	22.465	13.46
19940720	3.25	18.96	26.87	22.915	13.43
19940721	0.81	20.66	30.01	25.335	17.39
19940722	1.21	20.74	27.86	24.3	17.06
19940723	2.4	20.32	29.22	24.77	15.19
19940724	3.12	19.52	30.14	24.83	15.26
19940725	3.75	19.82	29.65	24.735	17.93
19940726	10.99	20.51	27.32	23.915	18.04
19940727	23.71	19.77	26.08	22.925	11.59
19940728	4.88	19.71	28.58	24.145	26.24
19940729	23.19	20.16	27.09	23.625	9.61
19940730	18.05	19.06	25.84	22.45	19.58
19940731	0.8	19.29	27.15	23.22	23.94
19940801	2.47	20.86	29.64	25.25	28.08
19940802	4.32	21.22	29.11	25.165	21.89
19940803	4.71	20.33	28.43	24.38	10.08
19940804	7.26	19.49	29.13	24.31	25.13
19940805	1.55	20.5	25.59	23.045	12.53
19940806	7.85	20.02	25.24	22.63	14.62
19940807	4.5	20.22	26.83	23.525	14.51
19940808	2.33	20.19	27.65	23.92	20.95
19940809	12.73	19.85	24.81	22.33	6.01
19940810	30.38	18.97	24.97	21.97	12.82
19940811	8.96	19.51	26.56	23.035	13.75
19940812	10.84	19.46	27.42	23.44	26.57
19940813	2.27	18.84	25.68	22.26	14.47
19940814	5.24	19.52	25.85	22.685	14.36
19940815	8.77	19.59	24.84	22.215	5.83
19940816	17.58	18.14	23.09	20.615	9.94
19940817	5.78	19.81	27.56	23.685	21.17
19940818	1.59	20.12	27.47	23.795	20.56
19940819	7.25	20.09	26.99	23.54	20.09
19940820	0.35	20.31	26.36	23.335	14.94
19940821	3.82	19.36	25.15	22.255	12.17
19940822	9.37	19.72	25.17	22.445	7.02
19940823	6.48	18.82	23.14	20.98	12.2
19940824	1.04	18.6	25.22	21.91	13.79
19940825	4.54	19.14	24.66	21.9	4.79
19940826	8.57	19.35	24.5	21.925	9.11
19940827	2.06	18.65	27.33	22.99	19.33
19940828	7.02	20.07	25.13	22.6	13.79
19940829	0.97	19.1	25.85	22.475	15.26
19940830	0.38	19.14	28.25	23.695	18.83
19940831	1.36	20.26	24.94	22.6	11.77
19940901	0.07	19.8	27.74	23.77	15.73
19940902	2.37	20.21	27.63	23.92	16.27
19940903	4.46	18.49	27.41	22.95	23.29
19940904	0.04	19.29	26.33	22.81	13.5
19940905	0.06	18.56	27.88	23.22	25.31
19940906	0.13	19.45	28.08	23.765	22.28
19940907	0.93	18.95	27.91	23.43	15.88
19940908	2.71	18.9	27.55	23.225	13.9
19940909	0.17	18.78	27.9	23.34	24.23
19940910	0.02	18.76	27.25	23.005	18.9
19940911	0.12	19.27	26.3	22.785	16.81
19940912	0.75	18.78	27.45	23.115	16.85
19940913	6.05	18.9	25.72	22.31	20.23
19940914	2.31	18.04	25.39	21.715	23.58
19940915	7.17	17.99	25.04	21.515	22.72
19940916	12.5	17.7	24.45	21.075	18.36
19940917	0.03	17.14	27.11	22.125	16.81
19940918	0.83	18.55	25.68	22.115	17.14
19940919	0.85	17.04	26.79	21.915	16.31
19940920	0.12	16.77	26.18	21.475	19.98
19940921	0	16.13	25.85	20.99	20.34
19940922	0	16.04	26.02	21.03	21.92
19940923	0	15.42	26.6	21.01	23.87
19940924	0	15.19	26.69	20.94	24.48
19940925	0	14.57	26.22	20.395	25.63
19940926	0	14.38	26.67	20.525	25.49
19940927	0	14.26	26.45	20.355	25.38
19940928	0	14.24	26.39	20.315	21.53
19940929	0	13.68	26.07	19.875	23.94
19940930	0	14.07	26.93	20.5	23.9
19941001	0	14.75	26.21	20.48	22.97
19941002	0	14.82	26.32	20.57	24.37
19941003	0	14.24	26.21	20.225	24.05
19941004	0	14.92	25.51	20.215	19.51
19941005	0	14.26	26.33	20.295	17.82
19941006	0	14.99	25.68	20.335	19.51
19941007	0.06	15.21	25.46	20.335	20.09
19941008	0.09	14.02	24.87	19.445	22.36
19941009	0	13.58	26.42	20	22.1
19941010	0	13.9	26.66	20.28	23.29
19941011	0	13.94	26.96	20.45	22.79
19941012	0	12.34	25.93	19.135	23.36
19941013	0	11.19	25.58	18.385	22.86
19941014	0	10.93	25.09	18.01	22.25
19941015	0	11.4	23.73	17.565	22.61
19941016	0	11.39	24.18	17.785	21.42
19941017	0	11.67	25.1	18.385	21.64
19941018	0	12.02	25.28	18.65	21.82
19941019	0	12.21	25.55	18.88	21.89
19941020	0	12.24	25.42	18.83	21.35
19941021	0	11.76	24.27	18.015	21.96
19941022	0	11.78	24.18	17.98	17.14
19941023	0	11.23	24.26	17.745	21.31
19941024	0	11.12	23.51	17.315	16.56
19941025	0	11.95	23.98	17.965	19.48
19941026	0	11.2	24.32	17.76	16.92
19941027	0	11.05	25.67	18.36	20.7
19941028	0	11.65	24.77	18.21	20.56
19941029	0	10.25	24.35	17.3	19.94
19941030	0	9.83	23.8	16.815	20.66
19941031	0	10.26	24.31	17.285	20.3
19941101	0	9.71	23.77	16.74	20.12
19941102	0	9.8	22.92	16.36	19.8
19941103	0	9.54	22.18	15.86	18.11
19941104	0	10.99	23.45	17.22	19.87
19941105	0	10.31	23.68	16.995	19.84
19941106	0	10.5	22.88	16.69	18.07
19941107	0	9.82	22.56	16.19	19.44
19941108	0	9.96	23.16	16.56	18.94
19941109	0	10.62	24.09	17.355	18.79
19941110	0	10.28	24.69	17.485	18.29
19941111	0	10.95	23.4	17.175	18.14
19941112	0	9.05	22.08	15.565	16.27
19941113	0	8.8	21.25	15.025	15.55
19941114	0	8.32	21.08	14.7	14.8
19941115	0	8.12	20.76	14.44	13
19941116	0	8.86	20.71	14.785	17.17
19941117	0	7.84	20.67	14.255	17.46
19941118	0	8.12	20.24	14.18	17.57
19941119	0	8.43	21	14.715	17.71
19941120	0	7.83	21.04	14.435	16.52
19941121	0	8.43	20.29	14.36	15.55
19941122	0	7.86	20.57	14.215	15.95
19941123	0	7.41	20.66	14.035	16.85
19941124	0	7.53	21.31	14.42	16.24
19941125	0	8.6	20.91	14.755	16.52
19941126	0	8.11	21.24	14.675	16.38
19941127	0	8.34	21.45	14.895	16.27
19941128	0	8.04	19.96	14	14.26
19941129	0	6.6	19.34	12.97	15.48
19941130	0	6.08	19.06	12.57	15.37
19941201	0	6.22	18.63	12.425	16.38
19941202	0	7.52	19.62	13.57	16.34
19941203	0	6.35	19.28	12.815	16.16
19941204	0	5.74	19.47	12.605	15.91
19941205	0	7.48	20.96	14.22	13.86
19941206	0	8.48	21.24	14.86	15.34
19941207	0	9.85	22.58	16.215	15.23
19941208	0	8.54	22.27	15.405	14.58
19941209	0	8.12	21.47	14.795	15.48
19941210	0	7.12	19.55	13.335	15.66
19941211	0	4.62	18.53	11.575	14.83
19941212	0	5.42	19.95	12.685	16.52
19941213	0	6.14	19.88	13.01	16.02
19941214	0	6.34	20.02	13.18	15.41
19941215	0	6.27	18.67	12.47	15.84
19941216	0	4.99	18.86	11.925	15.34
19941217	0	4.67	17.5	11.085	15.91
19941218	0	4.97	17.28	11.125	15.88
19941219	0	4.45	18.21	11.33	16.09
19941220	0	4.14	17.32	10.73	16.06
19941221	0	3.07	18.05	10.56	15.77
19941222	0	5.19	17.75	11.47	15.59
19941223	0	4.87	18.46	11.665	14.18
19941224	0.04	5.23	16.81	11.02	10.48
19941225	0.01	5.09	17.61	11.35	10.62
19941226	0.01	4.41	19.91	12.16	14.94
19941227	0	5.26	20.89	13.075	14.62
19941228	0	5.7	18.85	12.275	15.91
19941229	0	4.44	19	11.72	15.91
19941230	0	3.66	15.73	9.695	15.8
19941231	0	1.35	14.72	8.035	15.41
19950101	0	1.88	14.88	8.38	15.95
19950102	0	1.9	15.5	8.7	16.27
19950103	0	2.61	15.79	9.2	16.27
19950104	0.01	3.37	15.21	9.29	15.84
19950105	0	1.98	15.64	8.81	15.95
19950106	0	3.05	16.7	9.875	16.27
19950107	0	1.43	18.3	9.865	16.06
19950108	8.25	3.16	10.67	6.915	10.51
19950109	16.73	2.47	6.03	4.25	10.76
19950110	3.31	1.77	13.18	7.475	15.84
19950111	0.03	0.39	15.18	7.785	14.47
19950112	0	2.01	14.15	8.08	14.58
19950113	0.04	0.95	11.35	6.15	14.76
19950114	0.03	1.7	11.88	6.79	14.72
19950115	0.15	2.49	9.35	5.92	13.36
19950116	0.08	0.58	14.02	7.3	12.06
19950117	0	2.19	14.8	8.495	17.14
19950118	0	1.47	16.47	8.97	17.03
19950119	0.13	4.08	12.44	8.26	12.02
19950120	0.04	2.35	14.71	8.53	14.22
19950121	0	1.37	14.28	7.825	17.86
19950122	0	0.67	14.88	7.775	18.5
19950123	0	0.62	15.72	8.17	17.89
19950124	0	2.59	15.07	8.83	17.93
19950125	0	0.41	16.09	8.25	18.72
19950126	0	0.53	17.79	9.16	19.01
19950127	0	4.42	17.51	10.965	17.6
19950128	0	5.62	18.63	12.125	18.72
19950129	0	5.15	18.35	11.75	19.22
19950130	0	4.01	18.72	11.365	19.84
19950131	0	4.67	19.16	11.915	19.4
19950201	0	5.83	18.63	12.23	18.47
19950202	0	4.48	18.4	11.44	17.46
19950203	0	5.54	17.78	11.66	18.65
19950204	0.1	2.76	16.98	9.87	11.27
19950205	0.04	3.06	18.5	10.78	19.37
19950206	0	2.45	20.41	11.43	20.2
19950207	0	5.56	19.85	12.705	19.08
19950208	0	5.75	20.2	12.975	19.33
19950209	0	6.89	19.25	13.07	19.58
19950210	0	9.26	20.25	14.755	15.23
19950211	0.07	8.2	19.21	13.705	9.25
19950212	0.15	8.41	22.7	15.555	11.27
19950213	0.03	6.23	23.07	14.65	18.68
19950214	18.91	6.23	18.09	12.16	6.52
19950215	3.75	4.99	13.65	9.32	18.43
19950216	0.03	3.13	18.37	10.75	21.42
19950217	0	5.29	17.6	11.445	16.06
19950218	0	1.45	17.23	9.34	15.12
19950219	0.03	5.16	17.82	11.49	12.53
19950220	0	4.9	18.64	11.77	18.72
19950221	0.34	3.45	18.25	10.85	16.49
19950222	2.18	4.18	15.06	9.62	4.46
19950223	0.79	4.5	14.13	9.315	21.06
19950224	0	2.66	16.42	9.54	21.71
19950225	0	4.06	18.74	11.4	18.54
19950226	0	5.32	19.07	12.195	21.2
19950227	0.04	4.01	19.24	11.625	16.85
19950228	0.27	3.53	19.66	11.595	5.62
19950301	0.13	4.75	20	12.375	21.38
19950302	0.06	8.15	21.25	14.7	20.12
19950303	0	5.59	21.42	13.505	21.13
19950304	0	9.38	21.41	15.395	12.56
19950305	0.02	7.83	18.43	13.13	13.79
19950306	0.01	3.98	20.94	12.46	23.58
19950307	0.08	7.65	20.35	14	10.55
19950308	0	5.43	20.83	13.13	23.62
19950309	0	6.02	22.12	14.07	19.08
19950310	0.03	6.83	20.75	13.79	19.91
19950311	0.4	7.11	19.77	13.44	15.55
19950312	0	4.18	23.08	13.63	24.41
19950313	0	6.8	20.05	13.425	18.97
19950314	0	5.01	23.64	14.325	24.37
19950315	0.39	8.79	22.79	15.79	16.96
19950316	1.48	10.77	24.45	17.61	21.85
19950317	0.34	8.76	23.99	16.375	15.7
19950318	0.21	9.09	25.14	17.115	23.18
19950319	0.02	11.76	26.75	19.255	22.9
19950320	0	10.53	27.61	19.07	25.52
19950321	0	12.26	28.27	20.265	24.62
19950322	0	12.4	29.42	20.91	24.26
19950323	0	12.51	29	20.755	21.6
19950324	0.11	14.23	30.21	22.22	22.46
19950325	0.45	15.19	29.22	22.205	16.24
19950326	1.05	11.54	17.4	14.47	6.26
19950327	0.34	11.11	23.54	17.325	20.27
19950328	0	10.18	25.76	17.97	27.54
19950329	1.58	10.58	25.66	18.12	10.51
19950330	4.43	12.1	23.25	17.675	25.13
19950331	0.47	10.25	24.93	17.59	23.76
19950401	0	10.43	25.04	17.735	25.13
19950402	0	8.35	25.11	16.73	25.7
19950403	0	9.6	25.19	17.395	27.58
19950404	0	8.81	24.76	16.785	22.28
19950405	0	8.34	24.95	16.645	21.31
19950406	0	8.79	27.1	17.945	24.41
19950407	0	10.82	29.68	20.25	26.78
19950408	0	13.02	30.1	21.56	25.7
19950409	0	14.12	29.99	22.055	25.78
19950410	0	15.57	31.42	23.495	22
19950411	0.71	16.63	28.83	22.73	15.52
19950412	1.18	13.5	26.06	19.78	23.83
19950413	0.03	11.28	26.36	18.82	29.41
19950414	0	12.72	26.3	19.51	24.41
19950415	0	13.01	28.84	20.925	22.43
19950416	0	12.33	30.01	21.17	22.64
19950417	0.33	13.02	30.86	21.94	25.96
19950418	0	16.25	31	23.625	24.23
19950419	0	16.37	31.27	23.82	28.22
19950420	0.06	15.95	28.86	22.405	23.47
19950421	0.14	11.29	28.42	19.855	30.17
19950422	0	15.37	29.64	22.505	28.08
19950423	0.02	17.2	30.9	24.05	16.38
19950424	0	13.88	31.44	22.66	28.66
19950425	0	15.75	33.46	24.605	23.22
19950426	0	16.42	33.23	24.825	27.32
19950427	0	19.51	33.15	26.33	27.04
19950428	0	16.49	33.72	25.105	29.45
19950429	0	19.08	32.25	25.665	25.2
19950430	0	19.84	33.68	26.76	29.52
19950501	0.03	17.62	30.94	24.28	20.59
19950502	0	16.64	32.44	24.54	29.45
19950503	0	15.66	32.43	24.045	31.54
19950504	0	15.37	32.73	24.05	29.27
19950505	0	15.43	32.43	23.93	31.07
19950506	0	15.65	33.36	24.505	29.2
19950507	0.02	18.67	33.86	26.265	28.4
19950508	0	18.38	34.09	26.235	24.41
19950509	0	18.65	33.55	26.1	24.44
19950510	0.16	19.86	30.5	25.18	22.46
19950511	0.28	19.69	30.78	25.235	22.54
19950512	0	21.31	32.55	26.93	21.42
19950513	0	20.32	34.01	27.165	21.78
19950514	0	21.3	33.97	27.635	26.28
19950515	0	19.56	33.94	26.75	26.46
19950516	0	20.26	34.81	27.535	26.06
19950517	0	19.48	35.91	27.695	28.58
19950518	0	19.82	35.03	27.425	29.56
19950519	0	20.02	34.56	27.29	25.85
19950520	0	21.18	33.46	27.32	26.42
19950521	0.04	18.6	32.72	25.66	21.28
19950522	0	18.46	32.37	25.415	23.8
19950523	0	16.43	33.19	24.81	19.44
19950524	0	16.76	33.97	25.365	29.02
19950525	0	17.61	34.22	25.915	27.36
19950526	0	18.02	34.37	26.195	32.26
19950527	0	18	35.58	26.79	31.14
19950528	0	17.16	36.14	26.65	28.4
19950529	0	17.35	35.32	26.335	28.04
19950530	0	18.38	36.24	27.31	28.69
19950531	0	18.87	36.81	27.84	30.1
19950601	0	20.17	36.27	28.22	27.25
19950602	0	20.72	36.89	28.805	30.42
19950603	0	20.29	36.95	28.62	29.88
19950604	0	19.42	36.79	28.105	26.93
19950605	0	18.92	36.19	27.555	28.22
19950606	0	19.47	36.43	27.95	27.04
19950607	0.01	20.07	35.78	27.925	28.98
19950608	0.01	19.67	36.55	28.11	28.91
19950609	0	21.58	36.99	29.285	25.85
19950610	1.61	21.08	36.77	28.925	23.87
19950611	0.04	21.75	37.02	29.385	25.31
19950612	0.01	22.8	36.91	29.855	24.37
19950613	0.01	23.9	34.59	29.245	24.52
19950614	0	23.64	36.07	29.855	28.73
19950615	0	22.17	37.96	30.065	28.69
19950616	0	22.28	38.45	30.365	31.5
19950617	6.77	22.32	36.28	29.3	30.35
19950618	26.41	19.53	29.9	24.715	17.96
19950619	19.68	19.12	27.35	23.235	18.22
19950620	2.89	20.41	29.68	25.045	12.89
19950621	0.72	18.89	31.59	25.24	14.33
19950622	2.07	19.42	28.59	24.005	12.74
19950623	2.89	17.71	28.64	23.175	18.86
19950624	7.68	17.91	30.46	24.185	26.24
19950625	0.38	18.73	31.38	25.055	25.63
19950626	0.62	19.75	31.03	25.39	22.39
19950627	0.11	20.58	30.28	25.43	13.86
19950628	1	21.09	28.99	25.04	17.14
19950629	0.01	20.58	31.44	26.01	21.56
19950630	0.33	21.32	31.19	26.255	21.96
19950701	2.42	20.71	31.99	26.35	19.58
19950702	0.15	21.97	33.2	27.585	17.06
19950703	0.11	21.8	31.74	26.77	12.17
19950704	0.49	21.31	30.68	25.995	13.28
19950705	2.24	20.43	29.59	25.01	24.19
19950706	4.09	20.94	29.86	25.4	18.61
19950707	12.33	20.27	29.5	24.885	20.56
19950708	14.75	20.39	28.67	24.53	14.33
19950709	10.29	20.36	28.63	24.495	18.11
19950710	2.37	19.91	29.4	24.655	13
19950711	1.07	19.25	28.19	23.72	22.97
19950712	2.98	18.89	28.83	23.86	16.99
19950713	1.76	19.52	30.32	24.92	26.6
19950714	1.8	20.46	27.21	23.835	20.16
19950715	1.06	19.76	27.74	23.75	21.67
19950716	4.51	19.87	29.08	24.475	25.6
19950717	5.47	20.32	28.59	24.455	19.3
19950718	3.44	20.51	25.48	22.995	13.72
19950719	1.42	20.14	30.65	25.395	23.4
19950720	0.39	20.54	28.55	24.545	20.92
19950721	2.75	19.96	26.9	23.43	16.16
19950722	3.35	18.77	27.95	23.36	14.58
19950723	1.15	18.94	28.81	23.875	21.85
19950724	0.45	19.96	30.39	25.175	19.55
19950725	3.33	20.72	29.94	25.33	29.84
19950726	0.09	19.68	31.07	25.375	28.15
19950727	0.11	20.39	30.85	25.62	22.14
19950728	2.39	20.55	30.24	25.395	20.92
19950729	4.6	18.86	29.1	23.98	19.94
19950730	0.76	19.94	30.45	25.195	25.09
19950731	0.85	20.69	31.42	26.055	20.45
19950801	3.96	19.71	24.48	22.095	8.57
19950802	3.02	18.88	27.17	23.025	15.59
19950803	2.16	19.11	28.04	23.575	16.56
19950804	11.24	18.72	29.83	24.275	17.14
19950805	3.06	19.21	30.35	24.78	21.2
19950806	1.79	20.72	27.95	24.335	21.78
19950807	2.5	19.7	28.85	24.275	17.1
19950808	4.89	19.85	28.13	23.99	10.91
19950809	6.41	19.59	28.37	23.98	20.63
19950810	1.04	19.65	30.76	25.205	23.8
19950811	4.48	20.06	29.54	24.8	15.66
19950812	6.15	20.62	27.16	23.89	14.29
19950813	18.22	20.13	26.32	23.225	6.73
19950814	20.52	19.07	25.75	22.41	8.96
19950815	6.72	18.83	26.93	22.88	22.86
19950816	2.73	19.57	26.59	23.08	18.07
19950817	3.24	19.39	28.23	23.81	21.89
19950818	2.91	19.87	25.36	22.615	17.17
19950819	0.65	19.06	22.87	20.965	19.3
19950820	0.9	18.43	25.5	21.965	20.84
19950821	0.4	18.87	25.48	22.175	15.98
19950822	8.03	19.18	26.51	22.845	18.72
19950823	8.85	19.05	28.01	23.53	23.51
19950824	1.07	19.99	25.41	22.7	18
19950825	2.92	19.24	28.42	23.83	21.35
19950826	1.2	19.55	27.33	23.44	19.55
19950827	1.34	19.97	24.97	22.47	13.46
19950828	6.78	19.3	25.67	22.485	16.6
19950829	15.93	18.6	22.94	20.77	5.69
19950830	22.27	18.22	22.87	20.545	3.82
19950831	10.52	17.64	26.94	22.29	11.34
19950901	0.38	19.34	28.88	24.11	25.85
19950902	0.1	20.66	28.08	24.37	23.26
19950903	1.46	19.25	25.4	22.325	7.96
19950904	3.21	18.63	24.58	21.605	9.76
19950905	9.84	17.95	23.15	20.55	5
19950906	22.34	18.61	23.68	21.145	6.91
19950907	5.94	18.27	24.55	21.41	19.15
19950908	2.69	18.12	24.81	21.465	13.61
19950909	0.59	17.07	25.68	21.375	20.66
19950910	0.49	17.76	26.2	21.98	20.41
19950911	0.61	17.78	26.59	22.185	12.96
19950912	0.55	17.32	26.2	21.76	21.31
19950913	0.07	17.89	25.82	21.855	15.52
19950914	0.79	17.8	26.85	22.325	21.56
19950915	6.87	17.68	26.34	22.01	16.63
19950916	0.33	17.87	27.23	22.55	22.28
19950917	0.06	18.05	27.48	22.765	18.04
19950918	0	17.93	26.36	22.145	21.1
19950919	0.18	17.74	26.68	22.21	21.85
19950920	0.38	17.55	27.86	22.705	26.32
19950921	0	17.46	27.61	22.535	21.38
19950922	0	16.98	27.48	22.23	22.46
19950923	0	17.54	26.89	22.215	23.04
19950924	0.03	17.83	27.82	22.825	13.72
19950925	0.16	17.45	26.16	21.805	21.85
19950926	0.1	17.23	24.48	20.855	23.04
19950927	1.17	17.39	25.55	21.47	15.52
19950928	0.03	16.61	25.86	21.235	11.45
19950929	0.23	17.42	24.5	20.96	18.54
19950930	0.85	15.76	25.57	20.665	17.71
19951001	0.04	16.11	26.05	21.08	21.46
19951002	0	16.22	26.19	21.205	18.43
19951003	0	16.12	26.66	21.39	20.12
19951004	0	15.35	26.8	21.075	21.85
19951005	0	14.51	26.02	20.265	23.26
19951006	0	14.21	26.29	20.25	22.1
19951007	0.17	13.97	26.4	20.185	17.21
19951008	1.91	14.5	25.84	20.17	21.82
19951009	0.02	15.27	26.71	20.99	21.28
19951010	0	15.06	26.54	20.8	20.34
19951011	0.01	15.33	26.16	20.745	22.07
19951012	0	16.16	25.53	20.845	19.08
19951013	0	15.84	26.75	21.295	20.16
19951014	0	15.1	26.62	20.86	20.02
19951015	0.01	14.51	26.75	20.63	18.68
19951016	0.44	14.63	27.35	20.99	15.91
19951017	0.07	14.07	25.76	19.915	20.38
19951018	0	12.63	25.3	18.965	21.82
